glottolog_parsimony_prediction	gray_mcct_parsimony_prediction	gray_posteriors_parsimony_prediction	glottolog_ML_prediction	gray_mcct_ML_prediction	gray_posteriors_ML_prediction	most_common_prediction	HL_prediction	Feature_ID	Proto-language	glottolog_parsimony_prediction_0	glottolog_parsimony_prediction_1	Parsimony result (Glottolog-tree)	ntips_parsimony_glottolog	min_percent_parsimony_glottolog	min_parsimony_glottolog	gray_mcct_parsimony_prediction_0	gray_mcct_parsimony_prediction_1	Parsimony result (Gray et al 2009-tree)	min_percent_parsimony_gray	min_parsimony_gray	ntips_parsimony_gray	gray_posteriors_parsimony_prediction_0	gray_posteriors_parsimony_prediction_1	ntips_parsimony_gray_posteriors	min_percent_parsimony_gray_posteriors	min_parsimony_gray_posteriors	Parsimony result (Gray et al 2009-tree posteriors)	glottolog_ML_prediction_0	glottolog_ML_prediction_1	min_percent_ML_glottolog	min_ML_glottolog	ntips_ML_glottolog	ML result (Glottolog-tree)	gray_mcct_ML_prediction_0	gray_mcct_ML_prediction_1	min_percent_ML_gray	min_ML_gray	ML result (Gray et al 2009-tree)	ntips_ML_gray	ML result (Gray et al 2009-tree posteriors)	ntips_ML_gray_posteriors	min_ML_gray_posteriors	min_percent_ML_gray_posteriors	gray_posteriors_ML_prediction_0	gray_posteriors_ML_prediction_1	ntip_most_common	min_most_common	most_common_prediction_0	most_common_prediction_1	min_percent_most_common	result_most_common	ntips	zeroes_total	ones_total	min_percent	conflict
Absent	Absent	Absent	Absent	Absent	Absent	Half		GB304	Proto-Polynesian	1	0		165	0.17575757575757575	29	1	0		0.2222222222222222	20	90	1	0	90	0.2222222222222222	20		0.9558069721315834	0.04419302786841658	0.17575757575757575	29	165		0.9927513042245608	0.00724869577543927	0.2222222222222222	20		90		90	20	0.2222222222222222	0.7892785229732401	0.21072147702675983	165	29	0.4230769230769231	0.5769230769230769	0.17575757575757575		165	136	29	0.17575757575757575	
Present	Present	Present	Present	Present	Present	Present		GB304	Proto-Eastern Polynesian	0	1		165	0.17575757575757575	29	0	1		0.2222222222222222	20	90	0	1	90	0.2222222222222222	20		0.00109492422457975	0.9989050757754202	0.17575757575757575	29	165		0.00583653868175295	0.9941634613182472	0.2222222222222222	20		90		90	20	0.2222222222222222	0.00135923796799807	0.998640762032002	165	29	0	1	0.17575757575757575		165	136	29	0.17575757575757575	
Absent	Absent	Absent	Present	Absent	Half	Absent		GB305	Proto-Oceanic	1	0		198	0.3888888888888889	77	1	0		0.3917525773195876	38	97	0.92	0.08	97	0.3917525773195876	38		0.35143489803168776	0.6485651019683123	0.3888888888888889	77	198		0.6024965673145902	0.39750343268540983	0.3917525773195876	38		97		97	38	0.3917525773195876	0.5811132077750931	0.4188867922249069	198	77	0.6111111111111112	0.3888888888888889	0.3888888888888889		198	121	77	0.3888888888888889	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB305	Proto-Central Pacific	1	0		198	0.3888888888888889	77	1	0		0.3917525773195876	38	97	1	0	97	0.3917525773195876	38		0.8528675772696569	0.14713242273034316	0.3888888888888889	77	198		0.60249656731459	0.3975034326854101	0.3917525773195876	38		97		97	38	0.3917525773195876	0.7813747210936329	0.2186252789063671	198	77	0.8214285714285714	0.17857142857142858	0.3888888888888889		198	121	77	0.3888888888888889	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB305	Proto-Polynesian	1	0		198	0.3888888888888889	77	1	0		0.3917525773195876	38	97	1	0	97	0.3917525773195876	38		0.8894112107056068	0.11058878929439324	0.3888888888888889	77	198		0.60249656731459	0.3975034326854101	0.3917525773195876	38		97		97	38	0.3917525773195876	0.982807291999298	0.01719270800070203	198	77	0.8	0.2	0.3888888888888889		198	121	77	0.3888888888888889	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB305	Proto-Eastern Polynesian	1	0		198	0.3888888888888889	77	1	0		0.3917525773195876	38	97	0.8	0.2	97	0.3917525773195876	38		0.79645162857014	0.20354837142986007	0.3888888888888889	77	198		0.6024965673145901	0.3975034326854099	0.3917525773195876	38		97		97	38	0.3917525773195876	0.9754419630993338	0.02455803690066622	198	77	0.6666666666666666	0.3333333333333333	0.3888888888888889		198	121	77	0.3888888888888889	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB306	Proto-Oceanic	1	0		193	0.21243523316062177	41	1	0		0.18947368421052632	18	95	1	0	95	0.18947368421052632	18		0.988420320643834	0.011579679356166	0.21243523316062177	41	193		0.8204552330198907	0.17954476698010932	0.18947368421052632	18		95		95	18	0.18947368421052632	0.9902820200005348	0.00971797999946536	193	41	0.7875647668393783	0.21243523316062177	0.21243523316062177		193	152	41	0.21243523316062177	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB306	Proto-Central Pacific	1	0		193	0.21243523316062177	41	1	0		0.18947368421052632	18	95	1	0	95	0.18947368421052632	18		0.9929375201921914	0.00706247980780866	0.21243523316062177	41	193		0.9261115706704672	0.07388842932953285	0.18947368421052632	18		95		95	18	0.18947368421052632	0.994250445057995	0.00574955494200505	193	41	0.9285714285714286	0.07142857142857142	0.21243523316062177		193	152	41	0.21243523316062177	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB306	Proto-Polynesian	1	0		193	0.21243523316062177	41	1	0		0.18947368421052632	18	95	1	0	95	0.18947368421052632	18		0.9801554174411412	0.01984458255885875	0.21243523316062177	41	193		0.9729737638989088	0.02702623610109139	0.18947368421052632	18		95		95	18	0.18947368421052632	0.995948005185148	0.00405199481485192	193	41	0.92	0.08	0.21243523316062177		193	152	41	0.21243523316062177	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB306	Proto-Eastern Polynesian	1	0		193	0.21243523316062177	41	1	0		0.18947368421052632	18	95	1	0	95	0.18947368421052632	18		0.984353130244152	0.01564686975584803	0.21243523316062177	41	193		0.990386082538626	0.0096139174613741	0.18947368421052632	18		95		95	18	0.18947368421052632	0.9961289904831724	0.00387100951682768	193	41	1	0	0.21243523316062177		193	152	41	0.21243523316062177	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB309	Proto-Oceanic	1	0		243	0.1646090534979424	40	1	0		0.1885245901639344	23	122	1	0	122	0.1885245901639344	23		0.928976968981903	0.07102303101809697	0.1646090534979424	40	243		0.8005319316474284	0.1994680683525716	0.1885245901639344	23		122		122	23	0.1885245901639344	0.8116455875021504	0.1883544124978496	243	40	0.8353909465020576	0.1646090534979424	0.1646090534979424		243	203	40	0.1646090534979424	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB309	Proto-Central Pacific	1	0		243	0.1646090534979424	40	1	0		0.1885245901639344	23	122	1	0	122	0.1885245901639344	23		0.911791156887078	0.0882088431129219	0.1646090534979424	40	243		0.8005319316474284	0.19946806835257155	0.1885245901639344	23		122		122	23	0.1885245901639344	0.8116569433720334	0.1883430566279666	243	40	0.84375	0.15625	0.1646090534979424		243	203	40	0.1646090534979424	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB309	Proto-Polynesian	1	0		243	0.1646090534979424	40	1	0		0.1885245901639344	23	122	1	0	122	0.1885245901639344	23		0.8287395310606042	0.17126046893939578	0.1646090534979424	40	243		0.8005319316474284	0.1994680683525715	0.1885245901639344	23		122		122	23	0.1885245901639344	0.8117569445902314	0.18824305540976857	243	40	0.8620689655172413	0.13793103448275862	0.1646090534979424		243	203	40	0.1646090534979424	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB309	Proto-Eastern Polynesian	1	0		243	0.1646090534979424	40	1	0		0.1885245901639344	23	122	1	0	122	0.1885245901639344	23		0.928337592969974	0.07166240703002595	0.1646090534979424	40	243		0.8005319316474282	0.19946806835257172	0.1885245901639344	23		122		122	23	0.1885245901639344	0.8120039138816738	0.18799608611832624	243	40	1	0	0.1646090534979424		243	203	40	0.1646090534979424	
Absent	Present	Present	Absent	Absent	Half	Absent	Present	GB312	Proto-Oceanic	1	0	False Negative	233	0.3905579399141631	91	0	1	True Positive	0.29914529914529914	35	117	0.34	0.66	117	0.29914529914529914	35	True Positive	0.9804276624023436	0.01957233759765647	0.3905579399141631	91	233	False Negative	0.6054309886375816	0.39456901136241845	0.29914529914529914	35	False Negative	117	Half	117	35	0.29914529914529914	0.5736475125404423	0.4263524874595576	233	91	0.6094420600858369	0.3905579399141631	0.3905579399141631	False Negative	233	142	91	0.3905579399141631	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB312	Proto-Central Pacific	1	0		233	0.3905579399141631	91	1	0		0.29914529914529914	35	117	0.8836666666666667	0.11633333333333332	117	0.29914529914529914	35		0.9883495044462024	0.01165049555379763	0.3905579399141631	91	233		0.916963048053368	0.08303695194663206	0.29914529914529914	35		117		117	35	0.29914529914529914	0.7199802323701741	0.2800197676298259	233	91	0.8709677419354839	0.12903225806451613	0.3905579399141631		233	142	91	0.3905579399141631	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB312	Proto-Polynesian	1	0		233	0.3905579399141631	91	1	0		0.29914529914529914	35	117	1	0	117	0.29914529914529914	35		0.957160767829526	0.04283923217047414	0.3905579399141631	91	233		0.9920604783271229	0.00793952167287728	0.29914529914529914	35		117		117	35	0.29914529914529914	0.9839800636974052	0.01601993630259489	233	91	0.8928571428571429	0.10714285714285714	0.3905579399141631		233	142	91	0.3905579399141631	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB312	Proto-Eastern Polynesian	1	0		233	0.3905579399141631	91	1	0		0.29914529914529914	35	117	1	0	117	0.29914529914529914	35		0.9905078988765906	0.0094921011234093	0.3905579399141631	91	233		0.9996854693387708	3.145306612292429e-4	0.29914529914529914	35		117		117	35	0.29914529914529914	0.9998427642908458	1.572357091541686e-4	233	91	1	0	0.3905579399141631		233	142	91	0.3905579399141631	
Absent	Absent	Absent	Absent	Half	Half	Half		GB313	Proto-Oceanic	1	0		241	0.4149377593360996	100	1	0		0.4358974358974359	51	117	1	0	117	0.4358974358974359	51		0.892714463861113	0.10728553613888714	0.4149377593360996	100	241		0.554250663198648	0.445749336801352	0.4358974358974359	51		117		117	51	0.4358974358974359	0.5640607861569006	0.4359392138430994	241	100	0.5850622406639004	0.4149377593360996	0.4149377593360996		241	141	100	0.4149377593360996	
Absent	Absent	Absent	Absent	Half	Half	Half		GB313	Proto-Central Pacific	1	0		241	0.4149377593360996	100	1	0		0.4358974358974359	51	117	1	0	117	0.4358974358974359	51		0.9551559787428084	0.04484402125719151	0.4149377593360996	100	241		0.5542506631986482	0.44574933680135176	0.4358974358974359	51		117		117	51	0.4358974358974359	0.5695542843355546	0.4304457156644455	241	100	0.5806451612903226	0.41935483870967744	0.4149377593360996		241	141	100	0.4149377593360996	
Absent	Absent	Absent	Absent	Half	Half	Half		GB313	Proto-Polynesian	1	0		241	0.4149377593360996	100	1	0		0.4358974358974359	51	117	1	0	117	0.4358974358974359	51		0.8312879474096861	0.16871205259031383	0.4149377593360996	100	241		0.5542506631986479	0.445749336801352	0.4358974358974359	51		117		117	51	0.4358974358974359	0.5726656495463857	0.42733435045361434	241	100	0.5357142857142857	0.4642857142857143	0.4149377593360996		241	141	100	0.4149377593360996	
Absent	Absent	Absent	Absent	Half	Half	Absent		GB313	Proto-Eastern Polynesian	1	0		241	0.4149377593360996	100	1	0		0.4358974358974359	51	117	0.9718333333333332	0.02816666666666666	117	0.4358974358974359	51		0.7190578148615844	0.28094218513841557	0.4149377593360996	100	241		0.5542506631986484	0.4457493368013517	0.4358974358974359	51		117		117	51	0.4358974358974359	0.568068761129701	0.431931238870299	241	100	0.625	0.375	0.4149377593360996		241	141	100	0.4149377593360996	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB314	Proto-Oceanic	1	0		227	0.00440528634361233	1	1	0		0.00884955752212389	1	113	1	0	113	0.00884955752212389	1		0.9936471082537832	0.00635289174621676	0.00440528634361233	1	227		0.9999335134205304	6.648657946949394e-5	0.00884955752212389	1		113		113	1	0.00884955752212389	0.9984082133739856	0.00159178662601447	227	1	0.9955947136563876	0.00440528634361233	0.00440528634361233		227	226	1	0.00440528634361233	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB314	Proto-Central Pacific	1	0		227	0.00440528634361233	1	1	0		0.00884955752212389	1	113	1	0	113	0.00884955752212389	1		0.9936471099578932	0.00635289004210673	0.00440528634361233	1	227		0.9999924380570496	7.561942950414752e-6	0.00884955752212389	1		113		113	1	0.00884955752212389	0.9980308923202996	0.00196910767970021	227	1	1	0	0.00440528634361233		227	226	1	0.00440528634361233	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB314	Proto-Polynesian	1	0		227	0.00440528634361233	1	1	0		0.00884955752212389	1	113	1	0	113	0.00884955752212389	1		0.9936471091058388	0.00635289089416102	0.00440528634361233	1	227		0.9999969429782914	3.05702170852458e-6	0.00884955752212389	1		113		113	1	0.00884955752212389	0.9993272420033448	6.727579966552724e-4	227	1	1	0	0.00440528634361233		227	226	1	0.00440528634361233	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB314	Proto-Eastern Polynesian	1	0		227	0.00440528634361233	1	1	0		0.00884955752212389	1	113	1	0	113	0.00884955752212389	1		0.9936471091058388	0.00635289089416113	0.00440528634361233	1	227		0.9999995419212973	4.580787028137432e-7	0.00884955752212389	1		113		113	1	0.00884955752212389	0.9995522436651264	4.4775633487366233e-4	227	1	1	0	0.00440528634361233		227	226	1	0.00440528634361233	
Absent	Absent	Absent				Absent		GB315	Proto-Oceanic	1	0		225	0	0	1	0		0	0	112	1	0	112	0	0																				225	225	1	0	1		225	225	0	0	
Absent	Absent	Absent				Absent		GB315	Proto-Central Pacific	1	0		225	0	0	1	0		0	0	112	1	0	112	0	0																				225	225	1	0	1		225	225	0	0	
Absent	Absent	Absent				Absent		GB315	Proto-Polynesian	1	0		225	0	0	1	0		0	0	112	1	0	112	0	0																				225	225	1	0	1		225	225	0	0	
Absent	Absent	Absent				Absent		GB315	Proto-Eastern Polynesian	1	0		225	0	0	1	0		0	0	112	1	0	112	0	0																				225	225	1	0	1		225	225	0	0	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB316	Proto-Oceanic	1	0		243	0.1646090534979424	40	1	0		0.2288135593220339	27	118	1	0	118	0.2288135593220339	27		0.9019311005079426	0.09806889949205735	0.1646090534979424	40	243		0.7553535971230879	0.24464640287691208	0.2288135593220339	27		118		118	27	0.2288135593220339	0.8343653321287119	0.16563466787128817	243	40	0.8353909465020576	0.1646090534979424	0.1646090534979424		243	203	40	0.1646090534979424	
Absent	Absent	Absent	Absent	Absent	Absent	Half		GB316	Proto-Central Pacific	1	0		243	0.1646090534979424	40	1	0		0.2288135593220339	27	118	1	0	118	0.2288135593220339	27		0.979372256293626	0.02062774370637387	0.1646090534979424	40	243		0.7553535971230878	0.24464640287691225	0.2288135593220339	27		118		118	27	0.2288135593220339	0.7047190358227056	0.29528096417729444	243	40	0.5151515151515151	0.48484848484848486	0.1646090534979424		243	203	40	0.1646090534979424	
Absent	Half	Half	Absent	Absent	Present	Half		GB316	Proto-Polynesian	1	0		243	0.1646090534979424	40	0.5	0.5		0.2288135593220339	27	118	0.49	0.51	118	0.2288135593220339	27		0.7377912207667402	0.26220877923325975	0.1646090534979424	40	243		0.7553535971230877	0.2446464028769123	0.2288135593220339	27		118		118	27	0.2288135593220339	0.0924935841824158	0.9075064158175842	243	40	0.4666666666666667	0.5333333333333333	0.1646090534979424		243	203	40	0.1646090534979424	
Absent	Absent	Absent	Absent	Absent	Present	Absent		GB316	Proto-Eastern Polynesian	1	0		243	0.1646090534979424	40	1	0		0.2288135593220339	27	118	1	0	118	0.2288135593220339	27		0.8759447200264939	0.1240552799735061	0.1646090534979424	40	243		0.7553535971230878	0.24464640287691208	0.2288135593220339	27		118		118	27	0.2288135593220339	0.28440049103241105	0.715599508967589	243	40	0.875	0.125	0.1646090534979424		243	203	40	0.1646090534979424	
Absent	Absent	Absent	Present	Absent	Absent	Absent		GB317	Proto-Oceanic	1	0		239	0.17154811715481172	41	1	0		0.1810344827586207	21	116	1	0	116	0.1810344827586207	21		0.34186157401805517	0.6581384259819448	0.17154811715481172	41	239		0.8077817205359771	0.1922182794640229	0.1810344827586207	21		116		116	21	0.1810344827586207	0.8167567118344431	0.18324328816555688	239	41	0.8284518828451883	0.17154811715481172	0.17154811715481172		239	198	41	0.17154811715481172	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB317	Proto-Central Pacific	1	0		239	0.17154811715481172	41	1	0		0.1810344827586207	21	116	1	0	116	0.1810344827586207	21		0.8473353900816245	0.15266460991837558	0.17154811715481172	41	239		0.8077817205359771	0.19221827946402295	0.1810344827586207	21		116		116	21	0.1810344827586207	0.8167456287298358	0.18325437127016425	239	41	0.6774193548387096	0.3225806451612903	0.17154811715481172		239	198	41	0.17154811715481172	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB317	Proto-Polynesian	1	0		239	0.17154811715481172	41	1	0		0.1810344827586207	21	116	1	0	116	0.1810344827586207	21		0.7259595619914555	0.2740404380085445	0.17154811715481172	41	239		0.8077817205359771	0.1922182794640229	0.1810344827586207	21		116		116	21	0.1810344827586207	0.8162326455134428	0.18376735448655723	239	41	0.6428571428571429	0.35714285714285715	0.17154811715481172		239	198	41	0.17154811715481172	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB317	Proto-Eastern Polynesian	1	0		239	0.17154811715481172	41	1	0		0.1810344827586207	21	116	1	0	116	0.1810344827586207	21		0.7552999573124609	0.24470004268753912	0.17154811715481172	41	239		0.807781720535977	0.19221827946402295	0.1810344827586207	21		116		116	21	0.1810344827586207	0.8152309288114213	0.1847690711885787	239	41	0.7142857142857143	0.2857142857142857	0.17154811715481172		239	198	41	0.17154811715481172	
Present	Present	Present	Present	Present	Present	Present	Present	GB318	Proto-Polynesian	0	1	True Positive	242	0.4793388429752066	116	0	1	True Positive	0.4745762711864407	56	118	0.13	0.87	118	0.4745762711864407	56	True Positive	0.16548354558245842	0.8345164544175415	0.4793388429752066	116	242	True Positive	0.04996726785183772	0.9500327321481624	0.4745762711864407	56	True Positive	118	True Positive	118	56	0.4745762711864407	0.03041755137232111	0.969582448627679	243	117	0.1	0.9	0.48148148148148145	True Positive	242	126	116	0.4793388429752066	
Absent	Absent	Absent	Absent	Half	Absent	Half		GB318	Proto-Oceanic	1	0		242	0.4793388429752066	116	1	0		0.4745762711864407	56	118	1	0	118	0.4745762711864407	56		0.7930861672816727	0.2069138327183272	0.4793388429752066	116	242		0.5851895610000418	0.414810438999958	0.4745762711864407	56		118		118	56	0.4745762711864407	0.9292952385238892	0.07070476147611073	243	117	0.5185185185185185	0.48148148148148145	0.48148148148148145		242	126	116	0.4793388429752066	
Absent	Absent	Absent	Absent	Half	Absent	Present		GB318	Proto-Central Pacific	1	0		242	0.4793388429752066	116	1	0		0.4745762711864407	56	118	1	0	118	0.4745762711864407	56		0.9553432263136928	0.0446567736863072	0.4793388429752066	116	242		0.49079496800703737	0.5092050319929627	0.4745762711864407	56		118		118	56	0.4745762711864407	0.7836547889872877	0.2163452110127123	243	117	0.17647058823529413	0.8235294117647058	0.48148148148148145		242	126	116	0.4793388429752066	
Present	Present	Present	Present	Present	Present	Present		GB318	Proto-Eastern Polynesian	0	1		242	0.4793388429752066	116	0	1		0.4745762711864407	56	118	0	1	118	0.4745762711864407	56		0.01242274219753166	0.9875772578024684	0.4793388429752066	116	242		0.00139343223722216	0.998606567762778	0.4745762711864407	56		118		118	56	0.4745762711864407	3.3163925434087556e-4	0.9996683607456592	243	117	0.125	0.875	0.48148148148148145		242	126	116	0.4793388429752066	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB319	Proto-Oceanic	1	0		245	0.0326530612244898	8	1	0		0.03278688524590164	4	122	1	0	122	0.03278688524590164	4		0.967337644761377	0.03266235523862294	0.0326530612244898	8	245		0.9644446118828796	0.03555538811712046	0.03278688524590164	4		122		122	4	0.03278688524590164	0.981164431668312	0.01883556833168808	245	8	0.9673469387755104	0.0326530612244898	0.0326530612244898		245	237	8	0.0326530612244898	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB319	Proto-Central Pacific	1	0		245	0.0326530612244898	8	1	0		0.03278688524590164	4	122	1	0	122	0.03278688524590164	4		0.9673376519311636	0.03266234806883641	0.0326530612244898	8	245		0.96444461188288	0.03555538811712021	0.03278688524590164	4		122		122	4	0.03278688524590164	0.9819410904376156	0.01805890956238436	245	8	0.967741935483871	0.03225806451612903	0.0326530612244898		245	237	8	0.0326530612244898	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB319	Proto-Polynesian	1	0		245	0.0326530612244898	8	1	0		0.03278688524590164	4	122	1	0	122	0.03278688524590164	4		0.9673376447613784	0.03266235523862165	0.0326530612244898	8	245		0.9644446118828798	0.03555538811712021	0.03278688524590164	4		122		122	4	0.03278688524590164	0.99669412592549	0.00330587407450989	245	8	0.9642857142857144	0.03571428571428571	0.0326530612244898		245	237	8	0.0326530612244898	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB319	Proto-Eastern Polynesian	1	0		245	0.0326530612244898	8	1	0		0.03278688524590164	4	122	1	0	122	0.03278688524590164	4		0.9673376698556264	0.03266233014437339	0.0326530612244898	8	245		0.9644446118828798	0.03555538811712023	0.03278688524590164	4		122		122	4	0.03278688524590164	0.9983663127912652	0.00163368720873471	245	8	1	0	0.0326530612244898		245	237	8	0.0326530612244898	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB320	Proto-Oceanic	1	0		241	0.06224066390041494	15	1	0		0.09243697478991596	11	119	1	0	119	0.09243697478991596	11		0.966813721873658	0.03318627812634214	0.06224066390041494	15	241		0.9039263292585448	0.0960736707414553	0.09243697478991596	11		119		119	11	0.09243697478991596	0.9963474410871396	0.00365255891286054	241	15	0.9377593360995852	0.06224066390041494	0.06224066390041494		241	226	15	0.06224066390041494	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB320	Proto-Central Pacific	1	0		241	0.06224066390041494	15	1	0		0.09243697478991596	11	119	1	0	119	0.09243697478991596	11		0.9904353659049164	0.00956463409508358	0.06224066390041494	15	241		0.9259045726766196	0.07409542732338016	0.09243697478991596	11		119		119	11	0.09243697478991596	0.9951350584021292	0.00486494159787086	241	15	0.9032258064516128	0.0967741935483871	0.06224066390041494		241	226	15	0.06224066390041494	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB320	Proto-Polynesian	1	0		241	0.06224066390041494	15	1	0		0.09243697478991596	11	119	1	0	119	0.09243697478991596	11		0.9859470867200772	0.01405291327992285	0.06224066390041494	15	241		0.9171341814534862	0.08286581854651379	0.09243697478991596	11		119		119	11	0.09243697478991596	0.99646372417218	0.00353627582782004	241	15	0.8928571428571429	0.10714285714285714	0.06224066390041494		241	226	15	0.06224066390041494	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB320	Proto-Eastern Polynesian	1	0		241	0.06224066390041494	15	1	0		0.09243697478991596	11	119	1	0	119	0.09243697478991596	11		0.6672636475461211	0.33273635245387884	0.06224066390041494	15	241		0.89281315796329	0.10718684203671	0.09243697478991596	11		119		119	11	0.09243697478991596	0.982178843810315	0.01782115618968506	241	15	0.7142857142857143	0.2857142857142857	0.06224066390041494		241	226	15	0.06224066390041494	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB321	Proto-Oceanic	1	0		235	0.02127659574468085	5	1	0		0.01724137931034482	2	116	1	0	116	0.01724137931034482	2		0.9946869572203056	0.00531304277969444	0.02127659574468085	5	235		0.9776304959679406	0.02236950403205935	0.01724137931034482	2		116		116	2	0.01724137931034482	0.981480325752136	0.01851967424786395	235	5	0.9787234042553192	0.02127659574468085	0.02127659574468085		235	230	5	0.02127659574468085	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB321	Proto-Central Pacific	1	0		235	0.02127659574468085	5	1	0		0.01724137931034482	2	116	1	0	116	0.01724137931034482	2		0.9932317558769248	0.0067682441230751	0.02127659574468085	5	235		0.9766397302546744	0.02336026974532553	0.01724137931034482	2		116		116	2	0.01724137931034482	0.9812999873974966	0.01870001260250344	235	5	0.9666666666666668	0.03333333333333333	0.02127659574468085		235	230	5	0.02127659574468085	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB321	Proto-Polynesian	1	0		235	0.02127659574468085	5	1	0		0.01724137931034482	2	116	1	0	116	0.01724137931034482	2		0.9791742916668212	0.02082570833317876	0.02127659574468085	5	235		0.9725407857122916	0.02745921428770834	0.01724137931034482	2		116		116	2	0.01724137931034482	0.9788846975135618	0.0211153024864382	235	5	0.9629629629629628	0.03703703703703703	0.02127659574468085		235	230	5	0.02127659574468085	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB321	Proto-Eastern Polynesian	1	0		235	0.02127659574468085	5	1	0		0.01724137931034482	2	116	1	0	116	0.01724137931034482	2		0.9906867181866138	0.0093132818133862	0.02127659574468085	5	235		0.9630396209938528	0.0369603790061472	0.01724137931034482	2		116		116	2	0.01724137931034482	0.9796729201271364	0.02032707987286359	235	5	1	0	0.02127659574468085		235	230	5	0.02127659574468085	
Absent	Absent	Absent	Present	Absent	Absent	Absent		GB324	Proto-Oceanic	1	0		220	0.3090909090909091	68	1	0		0.3577981651376147	39	109	1	0	109	0.3577981651376147	39		0.3542354527305659	0.6457645472694341	0.3090909090909091	68	220		0.6219067959966222	0.3780932040033777	0.3577981651376147	39		109		109	39	0.3577981651376147	0.6421992321127454	0.3578007678872546	220	68	0.6909090909090909	0.3090909090909091	0.3090909090909091		220	152	68	0.3090909090909091	
Absent	Absent	Absent	Present	Absent	Absent	Half		GB324	Proto-Central Pacific	1	0		220	0.3090909090909091	68	1	0		0.3577981651376147	39	109	0.785	0.215	109	0.3577981651376147	39		0.35603726222801063	0.6439627377719893	0.3090909090909091	68	220		0.6219067959966221	0.3780932040033778	0.3577981651376147	39		109		109	39	0.3577981651376147	0.6421992321127453	0.3578007678872546	220	68	0.5357142857142857	0.4642857142857143	0.3090909090909091		220	152	68	0.3090909090909091	
Absent	Absent	Absent	Absent	Absent	Absent	Half		GB324	Proto-Polynesian	1	0		220	0.3090909090909091	68	1	0		0.3577981651376147	39	109	0.996	0.004	109	0.3577981651376147	39		0.6595917977400149	0.34040820225998514	0.3090909090909091	68	220		0.621906795996622	0.3780932040033779	0.3577981651376147	39		109		109	39	0.3577981651376147	0.6421992321127454	0.3578007678872546	220	68	0.56	0.44	0.3090909090909091		220	152	68	0.3090909090909091	
Present	Absent	Absent	Present	Absent	Absent	Half		GB324	Proto-Eastern Polynesian	0	1		220	0.3090909090909091	68	1	0		0.3577981651376147	39	109	0.99	0.01	109	0.3577981651376147	39		0.09350774239554716	0.9064922576044528	0.3090909090909091	68	220		0.6219067959966224	0.3780932040033777	0.3577981651376147	39		109		109	39	0.3577981651376147	0.6421992321127453	0.3578007678872547	220	68	0.42857142857142855	0.5714285714285714	0.3090909090909091		220	152	68	0.3090909090909091	
Absent	Absent	Absent	Absent	Absent	Absent	Absent		GB325	Proto-Oceanic	1	0		172	0.05232558139534884	9	1	0		0.04347826086956521	4	92	1	0	92	0.04347826086956521	4		0.945545661587265	0.05445433841273492	0.05232558139534884	9	172		0.9542056552127924	0.0457943447872076	0.04347826086956521	4		92		92	4	0.04347826086956521	0.9558344744272042	0.04416552557279583	172	9	0.9476744186046512	0.05232558139534884	0.05232558139534884		172	163	9	0.05232558139534884	
