Feature_ID	Proto-language	value	tree_type	variable	method	conflict
GB058	Proto-Polynesian	52	gray_posteriors	min	parsimony	
GB058	Proto-Eastern Polynesian	52	gray_posteriors	min	parsimony	
GB059	Proto-Oceanic	3	gray_posteriors	min	parsimony	
GB059	Proto-Polynesian	3	gray_posteriors	min	parsimony	
GB059	Proto-Central Pacific	3	gray_posteriors	min	parsimony	
GB059	Proto-Eastern Polynesian	3	gray_posteriors	min	parsimony	
GB068	Proto-Oceanic	31	gray_posteriors	min	parsimony	
GB068	Proto-Central Pacific	31	gray_posteriors	min	parsimony	
GB068	Proto-Polynesian	31	gray_posteriors	min	parsimony	
GB068	Proto-Eastern Polynesian	31	gray_posteriors	min	parsimony	
GB069	Proto-Oceanic	39	gray_posteriors	min	parsimony	
GB069	Proto-Central Pacific	39	gray_posteriors	min	parsimony	
GB069	Proto-Polynesian	39	gray_posteriors	min	parsimony	
GB069	Proto-Eastern Polynesian	39	gray_posteriors	min	parsimony	
GB070	Proto-Polynesian	7	gray_posteriors	min	parsimony	
GB070	Proto-Oceanic	7	gray_posteriors	min	parsimony	
GB070	Proto-Central Pacific	7	gray_posteriors	min	parsimony	
GB070	Proto-Eastern Polynesian	7	gray_posteriors	min	parsimony	
GB071	Proto-Central Pacific	29	gray_posteriors	min	parsimony	
GB071	Proto-Oceanic	29	gray_posteriors	min	parsimony	
GB071	Proto-Polynesian	29	gray_posteriors	min	parsimony	
GB071	Proto-Eastern Polynesian	29	gray_posteriors	min	parsimony	
GB072	Proto-Oceanic	19	gray_posteriors	min	parsimony	
GB072	Proto-Central Pacific	19	gray_posteriors	min	parsimony	
GB072	Proto-Polynesian	19	gray_posteriors	min	parsimony	
GB072	Proto-Eastern Polynesian	19	gray_posteriors	min	parsimony	
GB073	Proto-Central Pacific	33	gray_posteriors	min	parsimony	
GB073	Proto-Oceanic	33	gray_posteriors	min	parsimony	
GB073	Proto-Polynesian	33	gray_posteriors	min	parsimony	
GB073	Proto-Eastern Polynesian	33	gray_posteriors	min	parsimony	
GB074	Proto-Oceanic	9	gray_posteriors	min	parsimony	
GB074	Proto-Polynesian	9	gray_posteriors	min	parsimony	
GB074	Proto-Central Pacific	9	gray_posteriors	min	parsimony	
GB074	Proto-Eastern Polynesian	9	gray_posteriors	min	parsimony	
GB075	Proto-Oceanic	15	gray_posteriors	min	parsimony	
GB075	Proto-Central Pacific	15	gray_posteriors	min	parsimony	
GB075	Proto-Polynesian	15	gray_posteriors	min	parsimony	
GB075	Proto-Eastern Polynesian	15	gray_posteriors	min	parsimony	
GB079	Proto-Central Pacific	12	gray_posteriors	min	parsimony	
GB079	Proto-Oceanic	12	gray_posteriors	min	parsimony	
GB079	Proto-Polynesian	12	gray_posteriors	min	parsimony	
GB079	Proto-Eastern Polynesian	12	gray_posteriors	min	parsimony	
GB080	Proto-Oceanic	26	gray_posteriors	min	parsimony	
GB080	Proto-Central Pacific	26	gray_posteriors	min	parsimony	
GB080	Proto-Polynesian	26	gray_posteriors	min	parsimony	
GB080	Proto-Eastern Polynesian	26	gray_posteriors	min	parsimony	
GB081	Proto-Oceanic	10	gray_posteriors	min	parsimony	
GB081	Proto-Central Pacific	10	gray_posteriors	min	parsimony	
GB081	Proto-Polynesian	10	gray_posteriors	min	parsimony	
GB081	Proto-Eastern Polynesian	10	gray_posteriors	min	parsimony	
GB082	Proto-Oceanic	10	gray_posteriors	min	parsimony	
GB082	Proto-Central Pacific	10	gray_posteriors	min	parsimony	
GB082	Proto-Polynesian	10	gray_posteriors	min	parsimony	
GB082	Proto-Eastern Polynesian	10	gray_posteriors	min	parsimony	
GB083	Proto-Oceanic	18	gray_posteriors	min	parsimony	
GB083	Proto-Central Pacific	18	gray_posteriors	min	parsimony	
GB083	Proto-Polynesian	18	gray_posteriors	min	parsimony	
GB083	Proto-Eastern Polynesian	18	gray_posteriors	min	parsimony	
GB084	Proto-Oceanic	21	gray_posteriors	min	parsimony	
GB084	Proto-Central Pacific	21	gray_posteriors	min	parsimony	
GB084	Proto-Polynesian	21	gray_posteriors	min	parsimony	
GB084	Proto-Eastern Polynesian	21	gray_posteriors	min	parsimony	
GB086	Proto-Oceanic	40	gray_posteriors	min	parsimony	
GB086	Proto-Central Pacific	40	gray_posteriors	min	parsimony	
GB086	Proto-Polynesian	40	gray_posteriors	min	parsimony	
GB086	Proto-Eastern Polynesian	40	gray_posteriors	min	parsimony	
GB089	Proto-Oceanic	13	gray_posteriors	min	parsimony	
GB089	Proto-Central Pacific	13	gray_posteriors	min	parsimony	
GB089	Proto-Polynesian	13	gray_posteriors	min	parsimony	
GB089	Proto-Eastern Polynesian	13	gray_posteriors	min	parsimony	
GB090	Proto-Oceanic	51	gray_posteriors	min	parsimony	
GB090	Proto-Central Pacific	51	gray_posteriors	min	parsimony	
GB090	Proto-Polynesian	51	gray_posteriors	min	parsimony	
GB090	Proto-Eastern Polynesian	51	gray_posteriors	min	parsimony	
GB091	Proto-Oceanic	10	gray_posteriors	min	parsimony	
GB091	Proto-Central Pacific	10	gray_posteriors	min	parsimony	
GB091	Proto-Polynesian	10	gray_posteriors	min	parsimony	
GB091	Proto-Eastern Polynesian	10	gray_posteriors	min	parsimony	
GB092	Proto-Oceanic	46	gray_posteriors	min	parsimony	
GB092	Proto-Central Pacific	46	gray_posteriors	min	parsimony	
GB092	Proto-Polynesian	46	gray_posteriors	min	parsimony	
GB092	Proto-Eastern Polynesian	46	gray_posteriors	min	parsimony	
GB093	Proto-Oceanic	52	gray_posteriors	min	parsimony	
GB093	Proto-Central Pacific	52	gray_posteriors	min	parsimony	
GB093	Proto-Polynesian	52	gray_posteriors	min	parsimony	
GB093	Proto-Eastern Polynesian	52	gray_posteriors	min	parsimony	
GB094	Proto-Oceanic	2	gray_posteriors	min	parsimony	
GB094	Proto-Central Pacific	2	gray_posteriors	min	parsimony	
GB094	Proto-Polynesian	2	gray_posteriors	min	parsimony	
GB094	Proto-Eastern Polynesian	2	gray_posteriors	min	parsimony	
GB095	Proto-Oceanic	6	gray_posteriors	min	parsimony	
GB095	Proto-Central Pacific	6	gray_posteriors	min	parsimony	
GB095	Proto-Polynesian	6	gray_posteriors	min	parsimony	
GB095	Proto-Eastern Polynesian	6	gray_posteriors	min	parsimony	
GB096	Proto-Oceanic	15	gray_posteriors	min	parsimony	
GB096	Proto-Central Pacific	15	gray_posteriors	min	parsimony	
GB096	Proto-Polynesian	15	gray_posteriors	min	parsimony	
GB096	Proto-Eastern Polynesian	15	gray_posteriors	min	parsimony	
GB098	Proto-Oceanic	22	gray_posteriors	min	parsimony	
GB098	Proto-Central Pacific	22	gray_posteriors	min	parsimony	
GB098	Proto-Polynesian	22	gray_posteriors	min	parsimony	
GB098	Proto-Eastern Polynesian	22	gray_posteriors	min	parsimony	
GB099	Proto-Oceanic	2	gray_posteriors	min	parsimony	
GB099	Proto-Central Pacific	2	gray_posteriors	min	parsimony	
GB099	Proto-Polynesian	2	gray_posteriors	min	parsimony	
GB099	Proto-Eastern Polynesian	2	gray_posteriors	min	parsimony	
GB103	Proto-Oceanic	14	gray_posteriors	min	parsimony	
GB103	Proto-Central Pacific	14	gray_posteriors	min	parsimony	
GB103	Proto-Polynesian	14	gray_posteriors	min	parsimony	
GB103	Proto-Eastern Polynesian	14	gray_posteriors	min	parsimony	
GB104	Proto-Oceanic	13	gray_posteriors	min	parsimony	
GB104	Proto-Central Pacific	13	gray_posteriors	min	parsimony	
GB104	Proto-Polynesian	13	gray_posteriors	min	parsimony	
GB104	Proto-Eastern Polynesian	13	gray_posteriors	min	parsimony	
GB105	Proto-Oceanic	48	gray_posteriors	min	parsimony	
GB105	Proto-Central Pacific	48	gray_posteriors	min	parsimony	
GB105	Proto-Polynesian	48	gray_posteriors	min	parsimony	
GB105	Proto-Eastern Polynesian	48	gray_posteriors	min	parsimony	
GB107	Proto-Oceanic	31	gray_posteriors	min	parsimony	
GB107	Proto-Central Pacific	31	gray_posteriors	min	parsimony	
GB107	Proto-Polynesian	31	gray_posteriors	min	parsimony	
GB107	Proto-Eastern Polynesian	31	gray_posteriors	min	parsimony	
GB108	Proto-Oceanic	43	gray_posteriors	min	parsimony	
GB108	Proto-Central Pacific	43	gray_posteriors	min	parsimony	
GB108	Proto-Polynesian	43	gray_posteriors	min	parsimony	
GB108	Proto-Eastern Polynesian	43	gray_posteriors	min	parsimony	
GB109	Proto-Oceanic	11	gray_posteriors	min	parsimony	
GB109	Proto-Central Pacific	11	gray_posteriors	min	parsimony	
GB109	Proto-Polynesian	11	gray_posteriors	min	parsimony	
GB109	Proto-Eastern Polynesian	11	gray_posteriors	min	parsimony	
GB110	Proto-Oceanic	0	gray_posteriors	min	parsimony	
GB110	Proto-Central Pacific	0	gray_posteriors	min	parsimony	
GB110	Proto-Polynesian	0	gray_posteriors	min	parsimony	
GB110	Proto-Eastern Polynesian	0	gray_posteriors	min	parsimony	
GB111	Proto-Oceanic	11	gray_posteriors	min	parsimony	
GB111	Proto-Central Pacific	11	gray_posteriors	min	parsimony	
GB111	Proto-Polynesian	11	gray_posteriors	min	parsimony	
GB111	Proto-Eastern Polynesian	11	gray_posteriors	min	parsimony	
GB113	Proto-Central Pacific	22	gray_posteriors	min	parsimony	
GB113	Proto-Oceanic	22	gray_posteriors	min	parsimony	
GB113	Proto-Polynesian	22	gray_posteriors	min	parsimony	
GB113	Proto-Eastern Polynesian	22	gray_posteriors	min	parsimony	
GB114	Proto-Oceanic	15	gray_posteriors	min	parsimony	
GB114	Proto-Central Pacific	15	gray_posteriors	min	parsimony	
GB114	Proto-Polynesian	15	gray_posteriors	min	parsimony	
GB114	Proto-Eastern Polynesian	15	gray_posteriors	min	parsimony	
GB115	Proto-Central Pacific	41	gray_posteriors	min	parsimony	
GB115	Proto-Oceanic	41	gray_posteriors	min	parsimony	
GB115	Proto-Polynesian	41	gray_posteriors	min	parsimony	
GB115	Proto-Eastern Polynesian	41	gray_posteriors	min	parsimony	
GB116	Proto-Oceanic	1	gray_posteriors	min	parsimony	
GB116	Proto-Central Pacific	1	gray_posteriors	min	parsimony	
GB116	Proto-Polynesian	1	gray_posteriors	min	parsimony	
GB116	Proto-Eastern Polynesian	1	gray_posteriors	min	parsimony	
GB117	Proto-Oceanic	22	gray_posteriors	min	parsimony	
GB117	Proto-Central Pacific	22	gray_posteriors	min	parsimony	
GB117	Proto-Polynesian	22	gray_posteriors	min	parsimony	
GB117	Proto-Eastern Polynesian	22	gray_posteriors	min	parsimony	
GB118	Proto-Oceanic	23	gray_posteriors	min	parsimony	
GB118	Proto-Central Pacific	23	gray_posteriors	min	parsimony	
GB118	Proto-Polynesian	23	gray_posteriors	min	parsimony	
GB118	Proto-Eastern Polynesian	23	gray_posteriors	min	parsimony	
GB119	Proto-Oceanic	26	gray_posteriors	min	parsimony	
GB119	Proto-Central Pacific	26	gray_posteriors	min	parsimony	
GB119	Proto-Polynesian	26	gray_posteriors	min	parsimony	
GB119	Proto-Eastern Polynesian	26	gray_posteriors	min	parsimony	
GB120	Proto-Oceanic	27	gray_posteriors	min	parsimony	
GB120	Proto-Central Pacific	27	gray_posteriors	min	parsimony	
GB120	Proto-Polynesian	27	gray_posteriors	min	parsimony	
GB120	Proto-Eastern Polynesian	27	gray_posteriors	min	parsimony	
GB121	Proto-Oceanic	16	gray_posteriors	min	parsimony	
GB121	Proto-Central Pacific	16	gray_posteriors	min	parsimony	
GB121	Proto-Polynesian	16	gray_posteriors	min	parsimony	
GB121	Proto-Eastern Polynesian	16	gray_posteriors	min	parsimony	
GB122	Proto-Oceanic	36	gray_posteriors	min	parsimony	
GB122	Proto-Central Pacific	36	gray_posteriors	min	parsimony	
GB122	Proto-Polynesian	36	gray_posteriors	min	parsimony	
GB122	Proto-Eastern Polynesian	36	gray_posteriors	min	parsimony	
GB124	Proto-Oceanic	41	gray_posteriors	min	parsimony	
GB124	Proto-Central Pacific	41	gray_posteriors	min	parsimony	
GB124	Proto-Polynesian	41	gray_posteriors	min	parsimony	
GB124	Proto-Eastern Polynesian	41	gray_posteriors	min	parsimony	
GB126	Proto-Oceanic	35	gray_posteriors	min	parsimony	
GB126	Proto-Central Pacific	35	gray_posteriors	min	parsimony	
GB126	Proto-Polynesian	35	gray_posteriors	min	parsimony	
GB126	Proto-Eastern Polynesian	35	gray_posteriors	min	parsimony	
GB127	Proto-Oceanic	5	gray_posteriors	min	parsimony	
GB127	Proto-Central Pacific	5	gray_posteriors	min	parsimony	
GB127	Proto-Polynesian	5	gray_posteriors	min	parsimony	
GB127	Proto-Eastern Polynesian	5	gray_posteriors	min	parsimony	
GB129	Proto-Oceanic	3	gray_posteriors	min	parsimony	
GB129	Proto-Central Pacific	3	gray_posteriors	min	parsimony	
GB129	Proto-Polynesian	3	gray_posteriors	min	parsimony	
GB129	Proto-Eastern Polynesian	3	gray_posteriors	min	parsimony	
GB131	Proto-Central Pacific	34	gray_posteriors	min	parsimony	
GB131	Proto-Oceanic	34	gray_posteriors	min	parsimony	
GB131	Proto-Polynesian	34	gray_posteriors	min	parsimony	
GB131	Proto-Eastern Polynesian	34	gray_posteriors	min	parsimony	
GB132	Proto-Central Pacific	43	gray_posteriors	min	parsimony	
GB132	Proto-Oceanic	43	gray_posteriors	min	parsimony	
GB132	Proto-Polynesian	43	gray_posteriors	min	parsimony	
GB132	Proto-Eastern Polynesian	43	gray_posteriors	min	parsimony	
GB133	Proto-Central Pacific	13	gray_posteriors	min	parsimony	
GB133	Proto-Oceanic	13	gray_posteriors	min	parsimony	
GB133	Proto-Polynesian	13	gray_posteriors	min	parsimony	
GB133	Proto-Eastern Polynesian	13	gray_posteriors	min	parsimony	
GB134	Proto-Oceanic	3	gray_posteriors	min	parsimony	
GB134	Proto-Central Pacific	3	gray_posteriors	min	parsimony	
GB134	Proto-Polynesian	3	gray_posteriors	min	parsimony	
GB134	Proto-Eastern Polynesian	3	gray_posteriors	min	parsimony	
GB135	Proto-Oceanic	4	gray_posteriors	min	parsimony	
GB135	Proto-Central Pacific	4	gray_posteriors	min	parsimony	
GB135	Proto-Polynesian	4	gray_posteriors	min	parsimony	
GB135	Proto-Eastern Polynesian	4	gray_posteriors	min	parsimony	
GB136	Proto-Oceanic	34	gray_posteriors	min	parsimony	
GB136	Proto-Central Pacific	34	gray_posteriors	min	parsimony	
GB136	Proto-Polynesian	34	gray_posteriors	min	parsimony	
GB136	Proto-Eastern Polynesian	34	gray_posteriors	min	parsimony	
GB137	Proto-Oceanic	26	gray_posteriors	min	parsimony	
GB137	Proto-Central Pacific	26	gray_posteriors	min	parsimony	
GB137	Proto-Polynesian	26	gray_posteriors	min	parsimony	
GB137	Proto-Eastern Polynesian	26	gray_posteriors	min	parsimony	
GB138	Proto-Oceanic	47	gray_posteriors	min	parsimony	
GB138	Proto-Central Pacific	47	gray_posteriors	min	parsimony	
GB138	Proto-Polynesian	47	gray_posteriors	min	parsimony	
GB138	Proto-Eastern Polynesian	47	gray_posteriors	min	parsimony	
GB139	Proto-Polynesian	26	gray_posteriors	min	parsimony	
GB139	Proto-Oceanic	26	gray_posteriors	min	parsimony	
GB139	Proto-Central Pacific	26	gray_posteriors	min	parsimony	
GB139	Proto-Eastern Polynesian	26	gray_posteriors	min	parsimony	
GB140	Proto-Eastern Polynesian	41	gray_posteriors	min	parsimony	
GB140	Proto-Oceanic	41	gray_posteriors	min	parsimony	
GB140	Proto-Central Pacific	41	gray_posteriors	min	parsimony	
GB140	Proto-Polynesian	41	gray_posteriors	min	parsimony	
GB146	Proto-Oceanic	20	gray_posteriors	min	parsimony	
GB146	Proto-Central Pacific	20	gray_posteriors	min	parsimony	
GB146	Proto-Polynesian	20	gray_posteriors	min	parsimony	
GB146	Proto-Eastern Polynesian	20	gray_posteriors	min	parsimony	
GB147	Proto-Eastern Polynesian	34	gray_posteriors	min	parsimony	
GB147	Proto-Oceanic	34	gray_posteriors	min	parsimony	
GB147	Proto-Polynesian	34	gray_posteriors	min	parsimony	
GB147	Proto-Central Pacific	34	gray_posteriors	min	parsimony	
GB148	Proto-Oceanic	15	gray_posteriors	min	parsimony	
GB148	Proto-Central Pacific	15	gray_posteriors	min	parsimony	
GB148	Proto-Polynesian	15	gray_posteriors	min	parsimony	
GB148	Proto-Eastern Polynesian	15	gray_posteriors	min	parsimony	
GB149	Proto-Oceanic	0	gray_posteriors	min	parsimony	
GB149	Proto-Central Pacific	0	gray_posteriors	min	parsimony	
GB149	Proto-Polynesian	0	gray_posteriors	min	parsimony	
GB149	Proto-Eastern Polynesian	0	gray_posteriors	min	parsimony	
GB150	Proto-Oceanic	12	gray_posteriors	min	parsimony	
GB150	Proto-Central Pacific	12	gray_posteriors	min	parsimony	
GB150	Proto-Polynesian	12	gray_posteriors	min	parsimony	
GB150	Proto-Eastern Polynesian	12	gray_posteriors	min	parsimony	
GB151	Proto-Oceanic	7	gray_posteriors	min	parsimony	
GB151	Proto-Central Pacific	7	gray_posteriors	min	parsimony	
GB151	Proto-Polynesian	7	gray_posteriors	min	parsimony	
GB151	Proto-Eastern Polynesian	7	gray_posteriors	min	parsimony	
GB152	Proto-Oceanic	17	gray_posteriors	min	parsimony	
GB152	Proto-Central Pacific	17	gray_posteriors	min	parsimony	
GB152	Proto-Polynesian	17	gray_posteriors	min	parsimony	
GB152	Proto-Eastern Polynesian	17	gray_posteriors	min	parsimony	
GB155	Proto-Central Pacific	26	gray_posteriors	min	parsimony	
GB155	Proto-Oceanic	26	gray_posteriors	min	parsimony	
GB155	Proto-Polynesian	26	gray_posteriors	min	parsimony	
GB155	Proto-Eastern Polynesian	26	gray_posteriors	min	parsimony	
GB156	Proto-Oceanic	3	gray_posteriors	min	parsimony	
GB156	Proto-Central Pacific	3	gray_posteriors	min	parsimony	
GB156	Proto-Polynesian	3	gray_posteriors	min	parsimony	
GB156	Proto-Eastern Polynesian	3	gray_posteriors	min	parsimony	
GB158	Proto-Oceanic	12	gray_posteriors	min	parsimony	
GB158	Proto-Central Pacific	12	gray_posteriors	min	parsimony	
GB158	Proto-Polynesian	12	gray_posteriors	min	parsimony	
GB158	Proto-Eastern Polynesian	12	gray_posteriors	min	parsimony	
GB159	Proto-Oceanic	36	gray_posteriors	min	parsimony	
GB159	Proto-Central Pacific	36	gray_posteriors	min	parsimony	
GB159	Proto-Polynesian	36	gray_posteriors	min	parsimony	
GB159	Proto-Eastern Polynesian	36	gray_posteriors	min	parsimony	
GB160	Proto-Oceanic	40	gray_posteriors	min	parsimony	
GB160	Proto-Central Pacific	40	gray_posteriors	min	parsimony	
GB160	Proto-Polynesian	40	gray_posteriors	min	parsimony	
GB160	Proto-Eastern Polynesian	40	gray_posteriors	min	parsimony	
GB165	Proto-Oceanic	2	gray_posteriors	min	parsimony	
GB165	Proto-Central Pacific	2	gray_posteriors	min	parsimony	
GB165	Proto-Polynesian	2	gray_posteriors	min	parsimony	
GB165	Proto-Eastern Polynesian	2	gray_posteriors	min	parsimony	
GB166	Proto-Oceanic	3	gray_posteriors	min	parsimony	
GB166	Proto-Central Pacific	3	gray_posteriors	min	parsimony	
GB166	Proto-Polynesian	3	gray_posteriors	min	parsimony	
GB166	Proto-Eastern Polynesian	3	gray_posteriors	min	parsimony	
GB167	Proto-Oceanic	0	gray_posteriors	min	parsimony	
GB167	Proto-Central Pacific	0	gray_posteriors	min	parsimony	
GB167	Proto-Polynesian	0	gray_posteriors	min	parsimony	
GB167	Proto-Eastern Polynesian	0	gray_posteriors	min	parsimony	
GB170	Proto-Oceanic	2	gray_posteriors	min	parsimony	
GB170	Proto-Central Pacific	2	gray_posteriors	min	parsimony	
GB170	Proto-Polynesian	2	gray_posteriors	min	parsimony	
GB170	Proto-Eastern Polynesian	2	gray_posteriors	min	parsimony	
GB171	Proto-Oceanic	3	gray_posteriors	min	parsimony	
GB171	Proto-Central Pacific	3	gray_posteriors	min	parsimony	
GB171	Proto-Polynesian	3	gray_posteriors	min	parsimony	
GB171	Proto-Eastern Polynesian	3	gray_posteriors	min	parsimony	
GB172	Proto-Oceanic	10	gray_posteriors	min	parsimony	
GB172	Proto-Central Pacific	10	gray_posteriors	min	parsimony	
GB172	Proto-Polynesian	10	gray_posteriors	min	parsimony	
GB172	Proto-Eastern Polynesian	10	gray_posteriors	min	parsimony	
GB177	Proto-Oceanic	10	gray_posteriors	min	parsimony	
GB177	Proto-Central Pacific	10	gray_posteriors	min	parsimony	
GB177	Proto-Polynesian	10	gray_posteriors	min	parsimony	
GB177	Proto-Eastern Polynesian	10	gray_posteriors	min	parsimony	
GB184	Proto-Oceanic	30	gray_posteriors	min	parsimony	
GB184	Proto-Central Pacific	30	gray_posteriors	min	parsimony	
GB184	Proto-Polynesian	30	gray_posteriors	min	parsimony	
GB184	Proto-Eastern Polynesian	30	gray_posteriors	min	parsimony	
GB185	Proto-Oceanic	45	gray_posteriors	min	parsimony	
GB185	Proto-Central Pacific	45	gray_posteriors	min	parsimony	
GB185	Proto-Polynesian	45	gray_posteriors	min	parsimony	
GB185	Proto-Eastern Polynesian	45	gray_posteriors	min	parsimony	
GB186	Proto-Oceanic	44	gray_posteriors	min	parsimony	
GB186	Proto-Central Pacific	44	gray_posteriors	min	parsimony	
GB186	Proto-Polynesian	44	gray_posteriors	min	parsimony	
GB186	Proto-Eastern Polynesian	44	gray_posteriors	min	parsimony	
GB187	Proto-Oceanic	9	gray_posteriors	min	parsimony	
GB187	Proto-Central Pacific	9	gray_posteriors	min	parsimony	
GB187	Proto-Polynesian	9	gray_posteriors	min	parsimony	
GB187	Proto-Eastern Polynesian	9	gray_posteriors	min	parsimony	
GB188	Proto-Oceanic	4	gray_posteriors	min	parsimony	
GB188	Proto-Central Pacific	4	gray_posteriors	min	parsimony	
GB188	Proto-Polynesian	4	gray_posteriors	min	parsimony	
GB188	Proto-Eastern Polynesian	4	gray_posteriors	min	parsimony	
GB192	Proto-Oceanic	1	gray_posteriors	min	parsimony	
GB192	Proto-Central Pacific	1	gray_posteriors	min	parsimony	
GB192	Proto-Polynesian	1	gray_posteriors	min	parsimony	
GB192	Proto-Eastern Polynesian	1	gray_posteriors	min	parsimony	
GB196	Proto-Oceanic	0	gray_posteriors	min	parsimony	
GB196	Proto-Central Pacific	0	gray_posteriors	min	parsimony	
GB196	Proto-Polynesian	0	gray_posteriors	min	parsimony	
GB196	Proto-Eastern Polynesian	0	gray_posteriors	min	parsimony	
GB197	Proto-Oceanic	0	gray_posteriors	min	parsimony	
GB197	Proto-Central Pacific	0	gray_posteriors	min	parsimony	
GB197	Proto-Polynesian	0	gray_posteriors	min	parsimony	
GB197	Proto-Eastern Polynesian	0	gray_posteriors	min	parsimony	
GB198	Proto-Oceanic	5	gray_posteriors	min	parsimony	
GB198	Proto-Central Pacific	5	gray_posteriors	min	parsimony	
GB198	Proto-Polynesian	5	gray_posteriors	min	parsimony	
GB198	Proto-Eastern Polynesian	5	gray_posteriors	min	parsimony	
GB204	Proto-Oceanic	35	gray_posteriors	min	parsimony	
GB204	Proto-Central Pacific	35	gray_posteriors	min	parsimony	
GB204	Proto-Polynesian	35	gray_posteriors	min	parsimony	
GB204	Proto-Eastern Polynesian	35	gray_posteriors	min	parsimony	
GB250	Proto-Oceanic	27	gray_posteriors	min	parsimony	
GB250	Proto-Central Pacific	27	gray_posteriors	min	parsimony	
GB250	Proto-Polynesian	27	gray_posteriors	min	parsimony	
GB250	Proto-Eastern Polynesian	27	gray_posteriors	min	parsimony	
GB254	Proto-Oceanic	21	gray_posteriors	min	parsimony	
GB254	Proto-Central Pacific	21	gray_posteriors	min	parsimony	
GB254	Proto-Polynesian	21	gray_posteriors	min	parsimony	
GB254	Proto-Eastern Polynesian	21	gray_posteriors	min	parsimony	
GB257	Proto-Oceanic	8	gray_posteriors	min	parsimony	
GB257	Proto-Central Pacific	8	gray_posteriors	min	parsimony	
GB257	Proto-Polynesian	8	gray_posteriors	min	parsimony	
GB257	Proto-Eastern Polynesian	8	gray_posteriors	min	parsimony	
GB260	Proto-Oceanic	0	gray_posteriors	min	parsimony	
GB260	Proto-Central Pacific	0	gray_posteriors	min	parsimony	
GB260	Proto-Polynesian	0	gray_posteriors	min	parsimony	
GB260	Proto-Eastern Polynesian	0	gray_posteriors	min	parsimony	
GB262	Proto-Oceanic	9	gray_posteriors	min	parsimony	
GB262	Proto-Central Pacific	9	gray_posteriors	min	parsimony	
GB262	Proto-Polynesian	9	gray_posteriors	min	parsimony	
GB262	Proto-Eastern Polynesian	9	gray_posteriors	min	parsimony	
GB263	Proto-Oceanic	30	gray_posteriors	min	parsimony	
GB263	Proto-Central Pacific	30	gray_posteriors	min	parsimony	
GB263	Proto-Polynesian	30	gray_posteriors	min	parsimony	
GB263	Proto-Eastern Polynesian	30	gray_posteriors	min	parsimony	
GB264	Proto-Oceanic	7	gray_posteriors	min	parsimony	
GB264	Proto-Central Pacific	7	gray_posteriors	min	parsimony	
GB264	Proto-Polynesian	7	gray_posteriors	min	parsimony	
GB264	Proto-Eastern Polynesian	7	gray_posteriors	min	parsimony	
GB265	Proto-Oceanic	36	gray_posteriors	min	parsimony	
GB265	Proto-Central Pacific	36	gray_posteriors	min	parsimony	
GB265	Proto-Polynesian	36	gray_posteriors	min	parsimony	
GB265	Proto-Eastern Polynesian	36	gray_posteriors	min	parsimony	
GB266	Proto-Oceanic	32	gray_posteriors	min	parsimony	
GB266	Proto-Central Pacific	32	gray_posteriors	min	parsimony	
GB266	Proto-Polynesian	32	gray_posteriors	min	parsimony	
GB266	Proto-Eastern Polynesian	32	gray_posteriors	min	parsimony	
GB275	Proto-Oceanic	11	gray_posteriors	min	parsimony	
GB275	Proto-Central Pacific	11	gray_posteriors	min	parsimony	
GB275	Proto-Polynesian	11	gray_posteriors	min	parsimony	
GB275	Proto-Eastern Polynesian	11	gray_posteriors	min	parsimony	
GB276	Proto-Oceanic	38	gray_posteriors	min	parsimony	
GB276	Proto-Central Pacific	38	gray_posteriors	min	parsimony	
GB276	Proto-Polynesian	38	gray_posteriors	min	parsimony	
GB276	Proto-Eastern Polynesian	38	gray_posteriors	min	parsimony	
GB285	Proto-Oceanic	1	gray_posteriors	min	parsimony	
GB285	Proto-Central Pacific	1	gray_posteriors	min	parsimony	
GB285	Proto-Polynesian	1	gray_posteriors	min	parsimony	
GB285	Proto-Eastern Polynesian	1	gray_posteriors	min	parsimony	
GB286	Proto-Oceanic	4	gray_posteriors	min	parsimony	
GB286	Proto-Central Pacific	4	gray_posteriors	min	parsimony	
GB286	Proto-Polynesian	4	gray_posteriors	min	parsimony	
GB286	Proto-Eastern Polynesian	4	gray_posteriors	min	parsimony	
GB291	Proto-Oceanic	7	gray_posteriors	min	parsimony	
GB291	Proto-Central Pacific	7	gray_posteriors	min	parsimony	
GB291	Proto-Polynesian	7	gray_posteriors	min	parsimony	
GB291	Proto-Eastern Polynesian	7	gray_posteriors	min	parsimony	
GB297	Proto-Oceanic	2	gray_posteriors	min	parsimony	
GB297	Proto-Central Pacific	2	gray_posteriors	min	parsimony	
GB297	Proto-Polynesian	2	gray_posteriors	min	parsimony	
GB297	Proto-Eastern Polynesian	2	gray_posteriors	min	parsimony	
GB298	Proto-Oceanic	16	gray_posteriors	min	parsimony	
GB298	Proto-Central Pacific	16	gray_posteriors	min	parsimony	
GB298	Proto-Polynesian	16	gray_posteriors	min	parsimony	
GB298	Proto-Eastern Polynesian	16	gray_posteriors	min	parsimony	
GB299	Proto-Oceanic	27	gray_posteriors	min	parsimony	
GB299	Proto-Polynesian	27	gray_posteriors	min	parsimony	
GB299	Proto-Central Pacific	27	gray_posteriors	min	parsimony	
GB299	Proto-Eastern Polynesian	27	gray_posteriors	min	parsimony	
GB300	Proto-Oceanic	4	gray_posteriors	min	parsimony	
GB300	Proto-Central Pacific	4	gray_posteriors	min	parsimony	
