Language_ID	aes	category	classification	level	med	subclassification	Name	Macroarea	Latitude	Longitude	Glottocode	ISO639P3code	Countries	Family_ID	Language_level_ID
mutu1242	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/nger1240/west2862/tuam1243	language	phonology/text	(mala1488:1,nucl1513:1)mutu1242:1	Mutu	Papunesia	-5.79405	148.014	mutu1242	tuc	PG	aust1307	mutu1242
muyu1244	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/kili1270/kili1266/kili1271	language	grammar sketch	(iwaa1243:1,loug1237:1,nawy1237:1,wamw1237:1,yana1268:1)muyu1244:1	Muyuw	Papunesia	-9.195	152.731	muyu1244	myw	PG	aust1307	muyu1244
mwat1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/nort2848/dobu1240/buna1279	language	Wordlist or less	mwat1237:1	Mwatebu	Papunesia	-10.0271	151.066	mwat1237	mwa	PG	aust1307	mwat1237
nafi1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/lowe1411/busu1245/muso1239	language	phonology/text	nafi1237:1	Nafi	Papunesia	-6.43306	146.815	nafi1237	srf	PG	aust1307	nafi1237
naka1262	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/will1243/naka1266	language	long grammar	(bile1245:1,losa1236:1,maut1237:1,ubae1237:1,vere1251:1)naka1262:1	Nakanai	Papunesia	-5.59931	150.888	naka1262	nak	PG	aust1307	naka1262
nali1244	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/tung1294	language	long grammar	nali1244:1	Nalik	Papunesia	-2.94411	151.332	nali1244	nal	PG	aust1307	nali1244
nali1245	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/east2460/koro1314	language	Wordlist or less	(okro1237:1)nali1245:1	Nali	Papunesia	-2.14273	147.202	nali1245	nss	PG	aust1307	nali1245
nalo1235	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/reef1242/natu1250	language	grammar sketch	(mban1269:1,neaa1234:1,noep1234:1,nool1234:1)nalo1235:1	Nalögo	Papunesia	-10.8	165.8	nalo1235	nlz	SB	aust1307	nalo1235
nama1268	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269	language	long grammar	(buni1245:1,maku1276:1,mata1250:1,tong1322:1,tong1323:1)nama1268:1	Namakura	Papunesia	-16.8979	168.569	nama1268	nmk	VU	aust1307	nama1268
namo1247	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238/macr1274	language	Wordlist or less	namo1247:1	Namonuito	Papunesia	8.584627	149.685202	namo1247	nmt	FM	aust1307	namo1247
namo1248	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/west2518	language	Wordlist or less	(bati1252:1,nale1237:1,tuba1276:1)namo1248:1	Namosi-Naitasiri-Serua	Papunesia	-18.5308	177.637	namo1248	bwb	FJ	aust1307	namo1248
nang1262	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/reef1242	language	long grammar	nang1262:1	Nanggu	Papunesia	-10.7441	165.887	nang1262	ngr	SB	aust1307	nang1262
nara1263	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/sout3194	language	Wordlist or less	nara1263:1	Narango	Papunesia	-15.5259	167.047	nara1263	nrg	VU	aust1307	nara1263
nasa1240	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240	language	Wordlist or less	nasa1240:1	Nasarian	Papunesia	-16.3497	167.414	nasa1240	nvh	VU	aust1307	nasa1240
nasv1234	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/nasv1235	language	Wordlist or less	nasv1234:1	Nasvang	Papunesia	-16.458173	167.639563	nasv1234	NA	ID	aust1307	nasv1234
nati1244	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/nind1243	language	grammar sketch	nati1244:1	Nati	Papunesia	-16.468709	167.496054	nati1244	NA	VU	aust1307	nati1244
natu1246	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/temo1244/reef1242/natu1250	language	grammar sketch	(iooo1234:1,malo1246:1,matu1264:1,mban1270:1,nemb1239:1,neoo1234:1,nepa1255:1,noka1234:1,nool1235:1,veng1239:1)natu1246:1	Natügu	Papunesia	-10.6771	165.835	natu1246	ntu	SB	aust1307	natu1246
naun1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/sout2879	language	Wordlist or less	naun1237:1	Nauna	Papunesia	-2.21213	148.201	naun1237	ncn	PG	aust1307	naun1237
naur1243	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243	language	grammar sketch	naur1243:1	Nauru	Papunesia	-0.52957	166.922	naur1243	nau	NR	aust1307	naur1243
navu1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/tial1241	language	Wordlist or less	navu1237:1	Navut	Papunesia	-15.3169	166.798	navu1237	nsw	VU	aust1307	navu1237
navw1234	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240	language	Wordlist or less	navw1234:1	Navwien	Papunesia	-16.502947	167.554419	navw1234	NA	ID	aust1307	navw1234
neha1247	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750	language	grammar sketch	(nucl1496:1,pini1246:1)neha1247:1	Nehan	Papunesia	-4.56875	154.2	neha1247	nsn	PG	aust1307	neha1247
neku1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246	language	phonology/text	neku1237:1	Neku	Papunesia	-21.6524	165.578	neku1237	nek	NC	aust1307	neku1237
nemi1240	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/nmip1235/nmif1235/hyen1234	language	phonology/text	nemi1240:1	Nemi	Papunesia	-20.6791	164.797	nemi1240	nem	NC	aust1307	nemi1240
neng1238	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/loya1239	language	grammar	neng1238:1	Nengone	Papunesia	-21.5305	167.964	neng1238	nen	NC	aust1307	neng1238
nese1235	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/nort3223/nort3230	language	long grammar	nese1235:1	Nese	Papunesia	-15.952608	167.222769	nese1235	NA	VU	aust1307	nese1235
ngul1236	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/yape1250	language	Wordlist or less	ngul1236:1	Nguluwan	Papunesia	8.45	137.34	ngul1236	nuw	FM	aust1307	ngul1236
nimo1246	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/nimo1245	language	Wordlist or less	(pana1300:1,pana1301:1,saba1264:1,west2529:1)nimo1246:1	Nimoa	Papunesia	-11.2297	153.158	nimo1246	nmw	PG	aust1307	nimo1246
nisv1234	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/nasv1235	language	Wordlist or less	nisv1234:1	Nisvai	Papunesia	-16.41306	167.785556	nisv1234	NA	ID	aust1307	nisv1234
niti1249	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/west2871/peri1262/sout3240/uncl1500/niti1250	language	Wordlist or less	niti1249:1	Nitita	Papunesia	-16.2	167.46	niti1249	NA	VU	aust1307	niti1249
niua1240	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/east2758	language	long grammar	niua1240:1	Niuafo'ou	Papunesia	-15.6014	-175.64	niua1240	num	TO	aust1307	niua1240
niua1241	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/east2758	language	Wordlist or less	niua1241:1	Niuatoputapu	Papunesia	-15.957686	-173.778333	niua1241	nkp	TO	aust1307	niua1241
niue1239	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/tong1324	language	long grammar	niue1239:1	Niuean	Papunesia	-19.06	-169.86	niue1239	niu	NU	aust1307	niue1239
noku1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	language	grammar sketch	noku1237:1	Nokuku	Papunesia	-14.8974	166.603	noku1237	nkk	VU	aust1307	noku1237
nort2836	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/epie1239/efat1236/nort3222	language	grammar sketch	(buni1246:1,emau1237:1,liva1239:1,ngun1274:1,paun1240:1,sesa1243:1)nort2836:1	North Efate	Papunesia	-17.5774	168.375	nort2836	llp	VU	aust1307	nort2836
nort2839	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/ambr1240	language	grammar sketch	(maga1262:1,olal1237:1)nort2839:1	North Ambrym	Papunesia	-16.1741	168.14	nort2839	mmg	VU	aust1307	nort2839
nort2845	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062/marq1246	language	long grammar	(hatu1243:1,nuku1261:1,uahu1237:1,uapo1237:1)nort2845:1	North Marquesan	Papunesia	-8.89412	-140.108	nort2845	mrq	PF	aust1307	nort2845
nort2847	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/sout2868/tann1242/nort3218/whit1270	language	grammar sketch	(east2450:1,imaf1237:1,west2520:1)nort2847:1	North Tanna	Papunesia	-19.3733	169.303	nort2847	tnn	VU	aust1307	nort2847
nort2857	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/mark1257/watu1246	language	phonology/text	nort2857:1	North Watut	Papunesia	-6.64084	146.218	nort2857	una	PG	aust1307	nort2857
nots1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/taba1270	language	grammar sketch	nots1237:1	Notsi	Papunesia	-3.0557	151.661	nots1237	ncf	PG	aust1307	nots1237
nuku1258	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299/taku1258	language	Wordlist or less	nuku1258:1	Nukumanu	Papunesia	-4.576321	159.48537	nuku1258	nuq	PG	aust1307	nuku1258
nuku1259	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299/taku1258	language	Wordlist or less	nuku1259:1	Nukuria	Papunesia	-3.40038	154.731	nuku1259	nur	PG	aust1307	nuku1259
nuku1260	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/nort3235	language	grammar sketch	nuku1260:1	Nukuoro	Papunesia	3.84	154.975	nuku1260	nkr	FM	aust1307	nuku1260
numb1247	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245	language	phonology/text	numb1247:1	Numbami	Papunesia	-7.52806	147.298	numb1247	sij	PG	aust1307	numb1247
nume1241	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/torr1262	language	Wordlist or less	nume1241:1	Nume	Papunesia	-14.230149	167.593474	nume1241	tgs	VU	aust1307	nume1241
nume1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/extr1245	language	grammar sketch	(kwen1247:1,nucl1484:1,ouen1237:1)nume1242:1	Numee	Papunesia	-22.2689	166.705	nume1242	kdk	NC	aust1307	nume1242
nyal1254	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/extr1244/nyal1256	language	long grammar	(bele1250:1,yala1265:1)nyal1254:1	Belep	Papunesia	-19.72	163.66	nyal1254	yly	NC	aust1307	nyal1254
nyin1250	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/west2533/west2848	language	Wordlist or less	(babo1242:1)nyin1250:1	Nyindrou	Papunesia	-2.1143	146.627	nyin1250	lid	PG	aust1307	nyin1250
onto1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/cent2299	language	grammar	(luan1260:1,pela1243:1)onto1237:1	Luangiua	Papunesia	-5.49029	159.701	onto1237	ojv	SB	aust1307	onto1237
orko1234	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/ambr1240/port1292	language	Wordlist or less	orko1234:1	Orkon-Fanbak	Papunesia	-16.210501	168.212109	orko1234	fnb	VU	aust1307	orko1234
ormu1248	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/jaya1243	language	grammar sketch	ormu1248:1	Ormu	Papunesia	-2.51361	140.6015	ormu1248	orz	ID	aust1307	ormu1248
oroh1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/mala1542/sout3198	language	grammar sketch	oroh1237:1	Oroha	Papunesia	-9.7386	161.513	oroh1237	ora	SB	aust1307	oroh1237
orow1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/sout3313/mids1246	language	grammar sketch	orow1242:1	Orowe	Papunesia	-21.6269	165.473	orow1242	bpk	NC	aust1307	orow1242
ouma1237	extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/peri1258/cent2070/oumi1237	language	Wordlist or less	ouma1237:1	Ouma	Papunesia	-10.2288	149.101	ouma1237	oum	PG	aust1307	ouma1237
owaa1237	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243	language	grammar sketch	(sant1414:1,sant1413:1,tawa1274:1)owaa1237:1	Owa	Papunesia	-10.82553	162.30467	owaa1237	stn	SB	aust1307	owaa1237
oyao1237	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/papu1253/nucl1744/suau1243	language	Wordlist or less	oyao1237:1	Oya'oya	Papunesia	-10.5392	150.658	oyao1237	oyy	PG	aust1307	oyao1237
paaf1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/sata1238/macr1274/muri1261	language	Wordlist or less	paaf1237:1	Pááfang	Papunesia	8.610194	152.240167	paaf1237	pfa	FM	aust1307	paaf1237
paam1238	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269	language	grammar	(nort2838:1,sout2858:1)paam1238:1	Paama	Papunesia	-16.47548	168.23693	paam1238	pma	VU	aust1307	paam1238
paic1239	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/vohk1236/cemp1235	language	phonology/text	paic1239:1	Paicî	Papunesia	-21.096	165.15	paic1239	pri	NC	aust1307	paic1239
pakt1239	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262	language	Wordlist or less	(pakk1242:1,tong1326:1)pakt1239:1	Pak-Tong	Papunesia	-2.05269	147.767	pakt1239	pkg	PG	aust1307	pakt1239
papa1265	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750	language	long grammar	papa1265:1	Papapana	Papunesia	-5.92283	155.289	papa1265	ppn	PG	aust1307	papa1265
papi1254	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/east2460/koro1314/bowa1234	language	grammar sketch	papi1254:1	Papitalai	Papunesia	-2.06222	147.417	papi1254	pat	PG	aust1307	papi1254
pate1247	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/sout2878/buan1245/mume1239/zena1251	language	grammar	(deng1252:1)pate1247:1	Patep	Papunesia	-6.91988	146.639	pate1247	ptp	PG	aust1307	pate1247
patp1243	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/patp1244	language	grammar	(nucl1490:1,pala1343:1,soki1239:1)patp1243:1	Patpatar	Papunesia	-3.74711	152.493	patp1243	gfk	PG	aust1307	patp1243
penc1239	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/sout2879	language	Wordlist or less	penc1239:1	Penchal	Papunesia	-2.29891	147.81	penc1239	pek	PG	aust1307	penc1239
penr1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062	language	grammar sketch	penr1237:1	Māngarongaro	Papunesia	-9.082238	-157.922908	penr1237	pnh	CK	aust1307	penr1237
peta1245	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/neha1246/nucl1750/buka1262	language	phonology/text	(hita1242:1,mats1242:1,sumo1242:1)peta1245:1	Petats	Papunesia	-5.34068	154.593	peta1245	pex	PG	aust1307	peta1245
piam1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/west2956/nort3217	language	Wordlist or less	piam1242:1	Piamatsina	Papunesia	-14.9959	166.738	piam1242	ptr	VU	aust1307	piam1242
pije1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/nmip1235/nmif1235	language	phonology/text	pije1237:1	Pije	Papunesia	-20.7824	164.942	pije1237	piz	NC	aust1307	pije1237
pile1238	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485	language	long grammar	(auaa1240:1,mate1237:1,nucl1486:1,nuka1241:1,nupa1238:1,taum1237:1)pile1238:1	Vaeakau-Taumako	Papunesia	-10.173335	166.247188	pile1238	piv	SB	aust1307	pile1238
ping1243	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/pona1248	language	grammar sketch	ping1243:1	Pingelapese	Papunesia	6.20743	160.711	ping1243	pif	GU;FM;US	aust1307	ping1243
piuu1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/huon1245/sout2878/buan1245	language	Wordlist or less	piuu1237:1	Piu	Papunesia	-6.96694	146.455	piuu1237	pix	PG	aust1307	piuu1237
pode1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/sarm1241/sarm1242/anus1238	language	Wordlist or less	pode1237:1	Podena	Papunesia	-2.20572	139.456	pode1237	pdn	ID	aust1307	pode1237
pohn1238	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/pona1248	language	long grammar	(kiti1240:1,pona1249:1,sapw1237:1)pohn1238:1	Pohnpeian	Papunesia	6.87212	158.223	pohn1238	pon	FM	aust1307	pohn1238
poll1238	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/east2764/pulu1244	language	phonology/text	poll1238:1	Pollapese	Papunesia	7.638875	149.428723	poll1238	NA	FM	aust1307	poll1238
polo1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/east2754/sout3220	language	Wordlist or less	polo1242:1	Polonombauk	Papunesia	-15.4653	167.09	polo1242	plb	VU	aust1307	polo1242
pona1250	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/admi1239/east2459/manu1262/east2460	language	Wordlist or less	pona1250:1	Ponam	Papunesia	-1.91705	146.887	pona1250	ncc	PG	aust1307	pona1250
port1285	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/sout3239/port1295	language	grammar	port1285:1	Port Sandwich	Papunesia	-16.4952	167.78	port1285	psw	VU	aust1307	port1285
port1286	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/ambr1240/port1292/port1293	language	phonology/text	port1286:1	Daakie	Papunesia	-16.3083	168.046	port1286	ptv	VU	aust1307	port1286
puka1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485	language	long grammar	puka1242:1	Pukapuka	Papunesia	-10.91	-165.83	puka1242	pkp	CK	aust1307	puka1242
pulu1242	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/truk1243/nucl1749/cent2290/east2764/pulu1244	language	grammar	(nucl1478:1,pula1265:1,pulu1243:1)pulu1242:1	Puluwatese	Papunesia	7.35695	149.2005	pulu1242	puw	FM	aust1307	pulu1242
pwaa1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/nmip1235	language	phonology/text	pwaa1237:1	Pwaamei	Papunesia	-20.8442	164.77	pwaa1237	pme	NC	aust1307	pwaa1237
pwap1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout3173/newc1243/main1286/nort3325/nort3211/nmip1235	language	phonology/text	pwap1237:1	Pwapwa	Papunesia	-20.8133	164.556	pwap1237	pop	NC	aust1307	pwap1237
raka1237	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062	language	phonology/text	raka1237:1	Rakahanga-Manihiki	Papunesia	-10.03	-161.09	raka1237	rkh	CK	aust1307	raka1237
ramo1244	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/kand1307	language	grammar sketch	(aala1237:1,maka1306:1,molo1260:1)ramo1244:1	Ramoaaina	Papunesia	-4.17306	152.451	ramo1244	rai	PG	aust1307	ramo1244
rapa1244	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449	language	long grammar	rapa1244:1	Rapanui	Papunesia	-27.113	-109.342	rapa1244	rap	CL	aust1307	rapa1244
rapa1245	nearly extinct	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062/mang1433	language	long grammar	rapa1245:1	Old Rapa	Papunesia	-27.6304	-144.338	rapa1245	ray	PF	aust1307	rapa1245
raro1241	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485/nort3246/solo1260/cent2298/east2449/cent2062/mang1433	language	long grammar	(aitu1237:1,atiu1237:1,mang1402:1,mauk1238:1,miti1242:1,raro1242:1)raro1241:1	Southern Cook Island Maori	Papunesia	-21.23	-159.78	raro1241	rar	CK	aust1307	raro1241
renn1242	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060/east2445/poly1242/nucl1485	language	long grammar	(mung1271:1,mung1270:1)renn1242:1	Rennell-Bellona	Papunesia	-11.6237	160.265	renn1242	mnv	SB	aust1307	renn1242
rere1240	shifting	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/mala1539/east2753/cent2315/unua1238	language	grammar sketch	(tism1237:1)rere1240:1	Rerep	Papunesia	-16.2934	167.651	rere1240	pgk	VU	aust1307	rere1240
riri1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/choi1242/east2760	language	Wordlist or less	riri1237:1	Ririo	Papunesia	-6.88927	156.92	riri1237	rri	SB	aust1307	riri1237
ronj1237	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/nort3206/nger1241/viti1243/belr1234	language	Wordlist or less	ronj1237:1	Ronji	Papunesia	-5.80782	146.731	ronj1237	roe	PG	aust1307	ronj1237
rori1237	moribund	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339	language	Wordlist or less	rori1237:1	Mores	Papunesia	-15.4048	166.843	rori1237	rga	VU	aust1307	rori1237
rotu1241	threatened	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/cent2060	language	grammar	rotu1241:1	Rotuman	Papunesia	-12.5008	177.066	rotu1241	rtm	FJ	aust1307	rotu1241
rovi1238	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/west2818/meso1253/newi1242/stge1234/nort3225/newg1239/east2761/rovi1239	language	grammar sketch	rovi1238:1	Roviana	Papunesia	-8.20493	157.408	rovi1238	rug	SB	aust1307	rovi1238
saaa1240	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540	language	grammar sketch	(ukin1237:1,ulaw1237:1)saaa1240:1	Sa'a	Papunesia	-9.60258	161.467	saaa1240	apb	SB	aust1307	saaa1240
saaa1241	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/cent2269/sout3188	language	grammar sketch	(lola1247:1,nine1237:1,pono1239:1)saaa1241:1	Sa	Papunesia	-15.9534	168.228	saaa1241	sax	VU	aust1307	saaa1241
saka1289	not endangered	Spoken_L1_Language	aust1307/mala1545/cent2237/east2712/ocea1241/nort3195/nort3205/espi1234/nucl1793/sout3339	language	long grammar	(hogh1234:1,port1296:1)saka1289:1	Wanohe	Papunesia	-15.0757	167.051	saka1289	sku	VU	aust1307	saka1289
