Glottocode	Smallest_Island_group	Smallest_Island_group_main	Language_name	Glottocode_language_level	level	country_ids	Near_Remote_Oceania	Subsubgroupings	Oceania_subregion	Boxplot_groups	Abberancy_group	Macroarea	desc_status	Island group	Latitude	Longitude	Family_name	boxplot_color	Abberancy_group_color
kepo1237	NA	NA	Kepo'	kepo1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	text	NA	-8.58908	120.84	Austronesian	NA	NA
ruka1240	NA	NA	Rukai	ruka1240	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	22.7738	120.844	Austronesian	NA	NA
toto1304	NA	NA	Totoli	toto1304	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	1.14995	120.875	Austronesian	NA	NA
bino1237	NA	NA	Binongan Itneg	bino1237	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.5972	120.876	Austronesian	NA	NA
kana1286	NA	NA	Kanakyanavu	kana1286	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	23.3235	120.887	Austronesian	NA	NA
tomi1243	NA	NA	Tomini	tomi1243	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	0.42569	120.89	Austronesian	NA	NA
wotu1240	NA	NA	Wotu	wotu1240	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-2.59593	120.9	Austronesian	NA	NA
ahin1234	NA	NA	Ahin-Kayapa Kalanguya	ahin1234	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	16.321	120.90003	Austronesian	NA	NA
adas1235	NA	NA	Adasen	adas1235	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	ethnographic	NA	17.8187	120.905	Austronesian	NA	NA
cent2292	NA	NA	Central Bontoc	cent2292	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	17.08	120.92	Austronesian	NA	NA
thao1240	NA	NA	Thao	thao1240	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	23.8333	120.93	Austronesian	NA	NA
kode1237	NA	NA	Kodeoha	kode1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	-3.39566	120.937	Austronesian	NA	NA
kara1487	NA	NA	Karao	kara1487	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	16.5655	120.956	Austronesian	NA	NA
remb1250	NA	NA	Rembong-Wangka	remb1250	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-8.53361	120.973	Austronesian	NA	NA
kulo1237	NA	NA	Kulon-Pazeh	kulo1237	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	23.7562	120.976	Austronesian	NA	NA
ngad1261	NA	NA	Ngad'a	ngad1261	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-8.79508	120.976	Austronesian	NA	NA
boan1243	NA	NA	Boano (Sulawesi)	boan1243	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	0.51152	120.992	Austronesian	NA	NA
ilok1237	NA	NA	Iloko	ilok1237	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	15.9361	120.993	Austronesian	NA	NA
kala1394	NA	NA	Kalao	kala1394	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	comparative	NA	-7.31213	120.995	Austronesian	NA	NA
puyu1239	NA	NA	Puyuma	puyu1239	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	22.643	120.996	Austronesian	NA	NA
alan1249	NA	NA	Alangan	alan1249	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	13.0982	121.022	Austronesian	NA	NA
bunu1267	NA	NA	Bunun	bunu1267	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	23.4116	121.025	Austronesian	NA	NA
west2559	NA	NA	Western Tawbuid	west2559	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	12.8227	121.026	Austronesian	NA	NA
kele1259	NA	NA	Keley-i Kallahan	kele1259	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	16.7099	121.035	Austronesian	NA	NA
mori1269	NA	NA	Mori Atas	mori1269	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-2.2555	121.035	Austronesian	NA	NA
lubu1243	NA	NA	Lubuagan Kalinga	lubu1243	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.3879	121.0365	Austronesian	NA	NA
amga1235	NA	NA	Amganad Ifugao	amga1235	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	specific_feature	NA	16.9016	121.042	Austronesian	NA	NA
soaa1237	NA	NA	So'a	soaa1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	ethnographic	NA	-8.6778	121.048	NA	NA	NA
bana1288	NA	NA	Banao Itneg	bana1288	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.5643	121.05	Austronesian	NA	NA
sout2905	NA	NA	Southern Alta	sout2905	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	15.1841	121.054	Austronesian	NA	NA
raha1237	NA	NA	Rahambuu	raha1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	-3.24627	121.059	Austronesian	NA	NA
sais1237	NA	NA	Saisiyat	sais1237	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	24.6043	121.067	Austronesian	NA	NA
sout2908	NA	NA	Bangad	sout2908	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	17.2936	121.068	Austronesian	NA	NA
maba1279	NA	NA	Mabaka Valley Kalinga	maba1279	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	overview	NA	17.6683	121.073	Austronesian	NA	NA
butb1235	NA	NA	Butbut Kalinga	butb1235	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	comparative	NA	17.2239	121.091	Austronesian	NA	NA
fina1242	NA	NA	Finallig	fina1242	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	17.0319	121.11	Austronesian	NA	NA
tuwa1243	NA	NA	Tuwali Ifugao	tuwa1243	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	16.6646	121.113	Austronesian	NA	NA
isin1239	NA	NA	Isinai	isin1239	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	16.3299	121.12	Austronesian	NA	NA
east2464	NA	NA	Eastern Ngad'a	east2464	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	NA	NA	-8.82745	121.121	Austronesian	NA	NA
riun1237	NA	NA	Riung	riun1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	text	NA	-8.60342	121.122	Austronesian	NA	NA
isna1241	NA	NA	Isnag	isna1241	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	18.2139	121.16	Austronesian	NA	NA
east2482	NA	NA	Eastern Tawbuid	east2482	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	comparative	NA	12.8968	121.177	Austronesian	NA	NA
gadd1244	NA	NA	Gaddang	gadd1244	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	dictionary	NA	16.5468	121.177	Austronesian	NA	NA
rata1245	NA	NA	Ratagnon	rata1245	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	12.2785	121.187	Austronesian	NA	NA
uppe1424	NA	NA	Upper Tanudan Kalinga	uppe1424	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	NA	NA	17.2143	121.202	Bookkeeping	NA	NA
buhi1245	NA	NA	Buhid	buhi1245	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	phonology	NA	12.6396	121.21	Austronesian	NA	NA
hanu1241	NA	NA	Hanunoo	hanu1241	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	dictionary	NA	12.4159	121.221	Austronesian	NA	NA
bata1298	NA	NA	Batad Ifugao	bata1298	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	16.8266	121.23	Austronesian	NA	NA
madu1248	NA	NA	Madukayang Kalinga	madu1248	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.1794	121.236	Austronesian	NA	NA
pado1242	NA	NA	Padoe	pado1242	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	specific_feature	NA	-2.60642	121.236	Austronesian	NA	NA
keoo1238	NA	NA	Ke'o	keoo1238	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-8.8704	121.256	Austronesian	NA	NA
pamo1252	NA	NA	Pamona	pamo1252	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-1.62663	121.268	Austronesian	NA	NA
bala1310	NA	NA	Balangao	bala1310	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.0994	121.272	Austronesian	NA	NA
mayo1262	NA	NA	Mayoyao Ifugao	mayo1262	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	specific_feature	NA	16.9984	121.29	Austronesian	NA	NA
taya1256	NA	NA	Tayabas Ayta near Lucena City in Western Quezon	taya1256	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	NA	NA	16.3171	121.293	Unattested	NA	NA
pamp1244	NA	NA	Pamplona Atta	pamp1244	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	18.4738	121.3	Austronesian	NA	NA
salu1253	NA	NA	Saluan	salu1253	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-2.748	121.3	Austronesian	NA	NA
tady1237	NA	NA	Tadyawan	tady1237	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	13.0211	121.305	Austronesian	NA	NA
taiw1241	NA	NA	Taiwan Sign Language	taiw1241	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	NA	NA	25.0206	121.305	Sign Language	NA	NA
nage1237	NA	NA	Nage	nage1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	minimal	NA	-8.70513	121.31	Austronesian	NA	NA
lowe1412	NA	NA	Tanudan Kalinga	lowe1412	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.3441	121.311	Austronesian	NA	NA
amis1246	NA	NA	Amis	amis1246	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	23.0917	121.348	Austronesian	NA	NA
taro1264	NA	NA	Seediq	taro1264	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	23.9032	121.358	Austronesian	NA	NA
mori1268	NA	NA	Mori Bawah	mori1268	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-2.56016	121.37	Austronesian	NA	NA
pudt1235	NA	NA	Pudtol Atta	pudt1235	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	overview	NA	18.2112	121.379	Austronesian	NA	NA
limo1248	NA	NA	Limos Kalinga	limo1248	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.6081	121.381	Austronesian	NA	NA
calu1238	NA	NA	Caluyanun	calu1238	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	12.0489	121.384	Austronesian	NA	NA
atay1247	NA	NA	Atayal	atay1247	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	24.5209	121.388	Austronesian	NA	NA
keta1243	NA	NA	Ketangalan	keta1243	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	25.0257	121.425	Austronesian	NA	NA
fair1238	NA	NA	Faire Atta	fair1238	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	17.9808	121.436	Austronesian	NA	NA
remo1247	NA	NA	Remontado Agta	remo1247	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	14.6254	121.453	Austronesian	NA	NA
nort2875	NA	NA	Northern Alta	nort2875	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	15.6913	121.454	Austronesian	NA	NA
gada1258	NA	NA	Ga'dang	gada1258	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	17.2238	121.455	Austronesian	NA	NA
umir1236	NA	NA	Umiray Dumaget Agta	umir1236	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	14.8757	121.508	Austronesian	NA	NA
phil1239	NA	NA	Philippine Sign Language	phil1239	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	NA	NA	16.916	121.512	Sign Language	NA	NA
buol1237	NA	NA	Buol	buol1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	0.97727	121.519	Austronesian	NA	NA
kata1268	NA	NA	Katabaga	kata1268	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	NA	NA	17.9509	121.544	Unattested	NA	NA
yami1254	NA	NA	Yami	yami1254	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	22.055	121.544	Austronesian	NA	NA
ilon1239	NA	NA	Ilongot	ilon1239	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	16.3785	121.547	Austronesian	NA	NA
ende1246	NA	NA	Ende	ende1246	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	phonology	NA	-8.70998	121.555	Austronesian	NA	NA
itaw1240	NA	NA	Itawit	itaw1240	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.7329	121.58	Austronesian	NA	NA
nata1254	NA	NA	Northern Amis	nata1254	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	23.9386	121.59	Austronesian	NA	NA
dica1235	NA	NA	Dicamay Agta	dica1235	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	socling	NA	17.8846	121.606	Austronesian	NA	NA
kava1241	NA	NA	Kavalan	kava1241	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	24.6947	121.645	Austronesian	NA	NA
arta1239	NA	NA	Arta	arta1239	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	16.4185	121.656	Austronesian	NA	NA
bala1311	NA	NA	Balangingi	bala1311	language	MY PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	6.011614	121.686646	Austronesian	NA	NA
baho1237	NA	NA	Bahonsuai	baho1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	-2.22572	121.707	Austronesian	NA	NA
palu1252	NA	NA	Palu'e	palu1252	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	dictionary	NA	-8.32877	121.718	Austronesian	NA	NA
yoga1237	NA	NA	Yogad	yoga1237	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	16.7015	121.718	Austronesian	NA	NA
taga1270	NA	NA	Tagalog	taga1270	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	14.06	121.747	Austronesian	NA	NA
bone1254	NA	NA	Bonerate	bone1254	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	-7.37657	121.792	Austronesian	NA	NA
moro1287	NA	NA	Moronene	moro1287	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-4.62361	121.824	Austronesian	NA	NA
lioo1240	NA	NA	Li'o	lioo1240	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-8.68615	121.832	Austronesian	NA	NA
sabu1255	NA	NA	Hawu	sabu1255	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-10.5522	121.847	Austronesian	NA	NA
basa1287	NA	NA	Basay	basa1287	language	TW	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	25.0046	121.857	Austronesian	NA	NA
cent2084	NA	NA	Central Cagayan Agta	cent2084	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	17.9571	121.857	Austronesian	NA	NA
casi1235	NA	NA	Casiguran-Nagtipunan Agta	casi1235	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	16.2176	121.878	Austronesian	NA	NA
tola1247	NA	NA	Tolaki	tola1247	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-4.03577	121.888	Austronesian	NA	NA
iban1267	NA	NA	Ibanag	iban1267	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	17.4201	121.891	Austronesian	NA	NA
ibat1238	NA	NA	Ibatan	ibat1238	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	18.9398	121.909	Austronesian	NA	NA
tomb1245	NA	NA	Tombelala	tomb1245	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	specific_feature	NA	-2.50998	121.915	Austronesian	NA	NA
mala1491	NA	NA	Malaynon	mala1491	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	11.8564	121.919	Austronesian	NA	NA
bobo1255	NA	NA	Bobongko	bobo1255	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-0.36759	121.922	Austronesian	NA	NA
toma1248	NA	NA	Tomadino	toma1248	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	-2.56493	121.944	Austronesian	NA	NA
ivat1242	NA	NA	Itbayat	ivat1242	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	20.3848	121.975	Austronesian	NA	NA
koro1311	NA	NA	Koroni	koro1311	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	-2.6367	121.977	Austronesian	NA	NA
alab1246	NA	NA	Alabat Island Agta	alab1246	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	specific_feature	NA	14.1217	122.014	Austronesian	NA	NA
yaka1277	NA	NA	Yakan	yaka1277	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	6.531023	122.021729	Austronesian	NA	NA
inon1237	NA	NA	Inonhan	inon1237	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	12.284	122.03	Austronesian	NA	NA
bant1288	NA	NA	Bantoanon	bant1288	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	12.5194	122.034	Austronesian	NA	NA
waru1266	NA	NA	Waru	waru1266	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	-3.412	122.058	Austronesian	NA	NA
kasi1256	NA	NA	Kasiguranin	kasi1256	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	16.1881	122.118	Austronesian	NA	NA
dupa1235	NA	NA	Dupaninan Agta	dupa1235	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	17.3748	122.188	Austronesian	NA	NA
chav1241	NA	NA	Chavacano	chav1241	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	7.435034	122.18849	Indo-European	NA	NA
bung1269	NA	NA	Bungku	bung1269	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-3.22197	122.212	Austronesian	NA	NA
indo1317	NA	NA	Indonesian Bajau	indo1317	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-3.68664	122.253	Austronesian	NA	NA
goro1259	NA	NA	Gorontalo	goro1259	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	0.62689	122.288	Austronesian	NA	NA
kina1250	NA	NA	Kinaray-a	kina1250	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	10.8131	122.297	Austronesian	NA	NA
west2557	NA	NA	Western Subanon	west2557	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	7.79964	122.341	Austronesian	NA	NA
akla1241	NA	NA	Aklanon	akla1241	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	11.5543	122.354	Austronesian	NA	NA
para1306	NA	NA	Paranan	para1306	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	comparative	NA	17.0411	122.37	Austronesian	NA	NA
sika1262	NA	NA	Sika	sika1262	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-8.67302	122.38	Austronesian	NA	NA
batu1260	NA	NA	Batui	batu1260	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	-1.254442	122.487151	Austronesian	NA	NA
atii1237	NA	NA	Ati	atii1237	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	11.1539	122.512	Austronesian	NA	NA
kaim1241	NA	NA	Kaimbulawa	kaim1241	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	comparative	NA	-5.65447	122.538	Austronesian	NA	NA
muna1247	NA	NA	Muna	muna1247	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-5.40419	122.541	Austronesian	NA	NA
sulo1237	NA	NA	Sulod	sulo1237	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	comparative	NA	11.2473	122.551	Austronesian	NA	NA
romb1245	NA	NA	Romblomanon	romb1245	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	12.4047	122.56	Austronesian	NA	NA
koli1253	NA	NA	Kolibugan Subanon	koli1253	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	wordlist	NA	7.77212	122.567	Austronesian	NA	NA
buso1238	NA	NA	Busoa	buso1238	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	comparative	NA	-5.60524	122.622	Austronesian	NA	NA
dhao1237	NA	NA	Dhao	dhao1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-10.8098	122.658	Austronesian	NA	NA
woli1241	NA	NA	Wolio	woli1241	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-5.33	122.67	Austronesian	NA	NA
puka1244	NA	NA	Pukaunu	puka1244	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	NA	NA	-8.405661	122.690759	Austronesian	NA	NA
liab1237	NA	NA	Liabuku	liab1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	comparative	NA	-5.32268	122.699	Austronesian	NA	NA
lewo1244	NA	NA	Lewotobi	lewo1244	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-8.54573	122.747	Austronesian	NA	NA
lara1260	NA	NA	Larantuka Malay	lara1260	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-8.4746	122.7619	Austronesian	NA	NA
maga1264	NA	NA	Southern Binukidnon	maga1264	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	overview	NA	9.49196	122.769	Austronesian	NA	NA
ciac1237	NA	NA	Cia-Cia	ciac1237	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar_sketch	NA	-5.68289	122.791	Austronesian	NA	NA
lama1277	NA	NA	Lamaholot	lama1277	language	ID	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	grammar	NA	-8.36439	122.803	Austronesian	NA	NA
karo1299	NA	NA	Northern Binukidnon	karo1299	language	PH	Papunesia not Oceania	NA	Papunesia not Oceania	NA	NA	Papunesia	overview	NA	9.992	122.816	Austronesian	NA	NA
