Feature_ID	Proto-language	gray_ML_prediction_0	gray_ML_prediction_1	ntips_ML_gray	min_ML_gray	min_percent_ML_gray	gray_ML_prediction	Prediction	ML result (Gray et al 2009-tree posteriors)
GB198	Proto-Polynesian	0.9983735718997089	0.0016264281002911019	120	5	0.041666666666666664	Absent	NA	NA
GB203a	Proto-Central Pacific	0.697285734693366	0.30271426530663403	99	36	0.36363636363636365	Absent	NA	NA
GB203a	Proto-Eastern Polynesian	0.9272110843571637	0.07278891564283625	99	36	0.36363636363636365	Absent	NA	NA
GB203a	Proto-Oceanic	0.6336348661565526	0.36636513384344743	99	36	0.36363636363636365	Absent	NA	NA
GB203a	Proto-Polynesian	0.9783925911718779	0.0216074088281221	99	36	0.36363636363636365	Absent	NA	NA
GB203b	Proto-Central Pacific	0.18137441618513137	0.8186255838148686	99	25	0.25252525252525254	Present	NA	NA
GB203b	Proto-Eastern Polynesian	0.028638973648356266	0.9713610263516438	99	25	0.25252525252525254	Present	NA	NA
GB203b	Proto-Oceanic	0.28811525709611574	0.7118847429038843	99	25	0.25252525252525254	Present	NA	NA
GB203b	Proto-Polynesian	0.03639677310447499	0.963603226895525	99	25	0.25252525252525254	Present	NA	NA
GB204	Proto-Central Pacific	0.5328031765689306	0.46719682343106944	75	35	0.4666666666666667	Half	NA	NA
GB204	Proto-Eastern Polynesian	0.5341857114424761	0.465814288557524	75	35	0.4666666666666667	Half	NA	NA
GB204	Proto-Oceanic	0.5327840055874313	0.46721599441256867	75	35	0.4666666666666667	Half	NA	NA
GB204	Proto-Polynesian	0.5342421948583642	0.4657578051416358	75	35	0.4666666666666667	Half	NA	NA
GB250	Proto-Central Pacific	0.7593596590368988	0.24064034096310113	74	27	0.36486486486486486	Absent	NA	NA
GB250	Proto-Eastern Polynesian	0.9959437191871656	0.004056280812834348	74	27	0.36486486486486486	Absent	NA	NA
GB250	Proto-Oceanic	0.668432808097095	0.3315671919029049	74	27	0.36486486486486486	Absent	NA	NA
GB250	Proto-Polynesian	0.9852865690731577	0.014713430926842283	74	27	0.36486486486486486	Absent	NA	NA
GB252	Proto-Central Pacific	NA	NA	56	9	0.16071428571428573	Not enough languages	NA	NA
GB252	Proto-Eastern Polynesian	NA	NA	56	9	0.16071428571428573	Not enough languages	NA	NA
GB252	Proto-Oceanic	NA	NA	56	9	0.16071428571428573	Not enough languages	NA	NA
GB252	Proto-Polynesian	NA	NA	56	9	0.16071428571428573	Not enough languages	NA	NA
GB253	Proto-Central Pacific	NA	NA	59	12	0.2033898305084746	Not enough languages	NA	NA
GB253	Proto-Eastern Polynesian	NA	NA	59	12	0.2033898305084746	Not enough languages	NA	NA
GB253	Proto-Oceanic	NA	NA	59	12	0.2033898305084746	Not enough languages	NA	NA
GB253	Proto-Polynesian	NA	NA	59	12	0.2033898305084746	Not enough languages	NA	NA
GB254	Proto-Central Pacific	0.16758647575808414	0.8324135242419158	71	21	0.29577464788732394	Present	NA	NA
GB254	Proto-Eastern Polynesian	0.026419809991159008	0.973580190008841	71	21	0.29577464788732394	Present	NA	NA
GB254	Proto-Oceanic	0.12083682155266805	0.8791631784473319	71	21	0.29577464788732394	Present	NA	NA
GB254	Proto-Polynesian	0.028279622603866374	0.9717203773961336	71	21	0.29577464788732394	Present	NA	NA
GB256	Proto-Central Pacific	NA	NA	58	9	0.15517241379310345	Not enough languages	NA	NA
GB256	Proto-Eastern Polynesian	NA	NA	58	9	0.15517241379310345	Not enough languages	NA	NA
GB256	Proto-Oceanic	NA	NA	58	9	0.15517241379310345	Not enough languages	NA	NA
GB256	Proto-Polynesian	NA	NA	58	9	0.15517241379310345	Not enough languages	NA	NA
GB257	Proto-Central Pacific	0.08227762014656492	0.9177223798534351	97	8	0.08247422680412371	Present	NA	NA
GB257	Proto-Eastern Polynesian	0.08578892374378067	0.9142110762562193	97	8	0.08247422680412371	Present	NA	NA
GB257	Proto-Oceanic	0.08217702793966158	0.9178229720603384	97	8	0.08247422680412371	Present	NA	NA
GB257	Proto-Polynesian	0.08449265721913349	0.9155073427808665	97	8	0.08247422680412371	Present	NA	NA
GB260	Proto-Central Pacific	NA	NA	98	0	0	NA	NA	NA
GB260	Proto-Eastern Polynesian	NA	NA	98	0	0	NA	NA	NA
GB260	Proto-Oceanic	NA	NA	98	0	0	NA	0	NA
GB260	Proto-Polynesian	NA	NA	98	0	0	NA	NA	NA
GB262	Proto-Central Pacific	0.8561812968288026	0.14381870317119738	98	9	0.09183673469387756	Absent	NA	NA
GB262	Proto-Eastern Polynesian	0.6418469649537015	0.3581530350462984	98	9	0.09183673469387756	Absent	NA	NA
GB262	Proto-Oceanic	0.9176201644982593	0.08237983550174065	98	9	0.09183673469387756	Absent	0	True Negative
GB262	Proto-Polynesian	0.6726701096281046	0.3273298903718954	98	9	0.09183673469387756	Absent	NA	NA
GB263	Proto-Central Pacific	0.6863265081724375	0.31367349182756254	100	30	0.3	Absent	NA	NA
GB263	Proto-Eastern Polynesian	0.8802558588941392	0.11974414110586087	100	30	0.3	Absent	NA	NA
GB263	Proto-Oceanic	0.720196978305683	0.27980302169431703	100	30	0.3	Absent	NA	NA
GB263	Proto-Polynesian	0.6784499437697773	0.32155005623022265	100	30	0.3	Absent	NA	NA
GB264	Proto-Central Pacific	0.9271062510428041	0.07289374895719597	97	7	0.07216494845360824	Absent	NA	NA
GB264	Proto-Eastern Polynesian	0.9239179281161218	0.07608207188387822	97	7	0.07216494845360824	Absent	NA	NA
GB264	Proto-Oceanic	0.9272248698877995	0.07277513011220055	97	7	0.07216494845360824	Absent	0	True Negative
GB264	Proto-Polynesian	0.9250511012627551	0.07494889873724486	97	7	0.07216494845360824	Absent	NA	NA
GB265	Proto-Central Pacific	0.9434041475772952	0.05659585242270476	73	36	0.4931506849315068	Absent	NA	NA
GB265	Proto-Eastern Polynesian	0.9420731784290335	0.05792682157096648	73	36	0.4931506849315068	Absent	NA	NA
GB265	Proto-Oceanic	0.9542346871295311	0.045765312870468935	73	36	0.4931506849315068	Absent	NA	NA
GB265	Proto-Polynesian	0.9342931702552059	0.06570682974479418	73	36	0.4931506849315068	Absent	NA	NA
GB266	Proto-Central Pacific	0.20645832249629686	0.7935416775037032	74	32	0.43243243243243246	Present	NA	NA
GB266	Proto-Eastern Polynesian	0.002909973681106533	0.9970900263188934	74	32	0.43243243243243246	Present	NA	NA
GB266	Proto-Oceanic	0.44681321984519373	0.5531867801548063	74	32	0.43243243243243246	Half	NA	NA
GB266	Proto-Polynesian	0.02993076874194856	0.9700692312580514	74	32	0.43243243243243246	Present	NA	NA
GB270	Proto-Central Pacific	NA	NA	62	23	0.3709677419354839	Not enough languages	NA	NA
GB270	Proto-Eastern Polynesian	NA	NA	62	23	0.3709677419354839	Not enough languages	NA	NA
GB270	Proto-Oceanic	NA	NA	62	23	0.3709677419354839	Not enough languages	NA	NA
GB270	Proto-Polynesian	NA	NA	62	23	0.3709677419354839	Not enough languages	NA	NA
GB273	Proto-Central Pacific	NA	NA	61	17	0.2786885245901639	Not enough languages	NA	NA
GB273	Proto-Eastern Polynesian	NA	NA	61	17	0.2786885245901639	Not enough languages	NA	NA
GB273	Proto-Oceanic	NA	NA	61	17	0.2786885245901639	Not enough languages	NA	NA
GB273	Proto-Polynesian	NA	NA	61	17	0.2786885245901639	Not enough languages	NA	NA
GB275	Proto-Central Pacific	0.970006293477657	0.029993706522343042	84	11	0.13095238095238096	Absent	NA	NA
GB275	Proto-Eastern Polynesian	0.9947210833166551	0.0052789166833448935	84	11	0.13095238095238096	Absent	NA	NA
GB275	Proto-Oceanic	0.9916351321913018	0.00836486780869812	84	11	0.13095238095238096	Absent	NA	NA
GB275	Proto-Polynesian	0.993282658669286	0.006717341330714003	84	11	0.13095238095238096	Absent	NA	NA
GB276	Proto-Central Pacific	0.33794475574441857	0.6620552442555815	79	38	0.4810126582278481	Present	NA	NA
GB276	Proto-Eastern Polynesian	0.1206496128960011	0.8793503871039989	79	38	0.4810126582278481	Present	NA	NA
GB276	Proto-Oceanic	0.45885667294535415	0.5411433270546459	79	38	0.4810126582278481	Half	NA	NA
GB276	Proto-Polynesian	0.13728541045432519	0.8627145895456748	79	38	0.4810126582278481	Present	NA	NA
GB285	Proto-Central Pacific	0.9855267682948238	0.014473231705176207	100	1	0.01	Absent	NA	NA
GB285	Proto-Eastern Polynesian	0.9742176125156645	0.025782387484335537	100	1	0.01	Absent	NA	NA
GB285	Proto-Oceanic	0.9855903185154195	0.014409681484580598	100	1	0.01	Absent	0	True Negative
GB285	Proto-Polynesian	0.9824832771850988	0.017516722814901225	100	1	0.01	Absent	NA	NA
GB286	Proto-Central Pacific	0.9616820674693718	0.03831793253062822	99	4	0.04040404040404041	Absent	NA	NA
GB286	Proto-Eastern Polynesian	0.9940171979721771	0.005982802027822914	99	4	0.04040404040404041	Absent	NA	NA
GB286	Proto-Oceanic	0.9572034751272266	0.04279652487277345	99	4	0.04040404040404041	Absent	0	True Negative
GB286	Proto-Polynesian	0.9881980204792634	0.011801979520736592	99	4	0.04040404040404041	Absent	NA	NA
GB291	Proto-Central Pacific	0.9182344176949536	0.08176558230504634	106	7	0.0660377358490566	Absent	NA	NA
GB291	Proto-Eastern Polynesian	0.5831530182234688	0.41684698177653123	106	7	0.0660377358490566	Half	NA	NA
GB291	Proto-Oceanic	0.935879154871574	0.06412084512842602	106	7	0.0660377358490566	Absent	0	True Negative
GB291	Proto-Polynesian	0.7288014494509469	0.2711985505490531	106	7	0.0660377358490566	Absent	NA	NA
GB296	Proto-Central Pacific	NA	NA	34	1	0.029411764705882353	Not enough languages	NA	NA
GB296	Proto-Eastern Polynesian	NA	NA	34	1	0.029411764705882353	Not enough languages	NA	NA
GB296	Proto-Oceanic	NA	NA	34	1	0.029411764705882353	Not enough languages	NA	NA
GB296	Proto-Polynesian	NA	NA	34	1	0.029411764705882353	Not enough languages	NA	NA
GB297	Proto-Central Pacific	0.9746436632559855	0.02535633674401452	90	2	0.022222222222222223	Absent	NA	NA
GB297	Proto-Eastern Polynesian	0.9691947317609432	0.03080526823905686	90	2	0.022222222222222223	Absent	NA	NA
GB297	Proto-Oceanic	0.9747322764499361	0.0252677235500639	90	2	0.022222222222222223	Absent	0	True Negative
GB297	Proto-Polynesian	0.9701935893110892	0.029806410688910722	90	2	0.022222222222222223	Absent	NA	NA
GB298	Proto-Central Pacific	0.8698649558868744	0.1301350441131256	123	16	0.13008130081300814	Absent	NA	NA
GB298	Proto-Eastern Polynesian	0.8698647431627049	0.13013525683729513	123	16	0.13008130081300814	Absent	NA	NA
GB298	Proto-Oceanic	0.869864955899707	0.13013504410029303	123	16	0.13008130081300814	Absent	NA	NA
GB298	Proto-Polynesian	0.8698649566082514	0.1301350433917486	123	16	0.13008130081300814	Absent	NA	NA
GB299	Proto-Central Pacific	0.059961371676890377	0.9400386283231096	124	27	0.21774193548387097	Present	NA	NA
GB299	Proto-Eastern Polynesian	0.0029654458743616353	0.9970345541256384	124	27	0.21774193548387097	Present	NA	NA
GB299	Proto-Oceanic	0.07702124326945375	0.9229787567305462	124	27	0.21774193548387097	Present	1	True Positive
GB299	Proto-Polynesian	0.007475106705256029	0.992524893294744	124	27	0.21774193548387097	Present	1	True Positive
GB300	Proto-Central Pacific	0.9593734297324593	0.04062657026754067	84	4	0.047619047619047616	Absent	NA	NA
GB300	Proto-Eastern Polynesian	0.9658740928615033	0.03412590713849671	84	4	0.047619047619047616	Absent	NA	NA
GB300	Proto-Oceanic	0.9671895589808126	0.03281044101918739	84	4	0.047619047619047616	Absent	NA	NA
GB300	Proto-Polynesian	0.9328003752864727	0.06719962471352724	84	4	0.047619047619047616	Absent	NA	NA
GB301	Proto-Central Pacific	0.3714655436941903	0.6285344563058096	70	26	0.37142857142857144	Present	NA	NA
GB301	Proto-Eastern Polynesian	0.3710182620134013	0.6289817379865987	70	26	0.37142857142857144	Present	NA	NA
GB301	Proto-Oceanic	0.37146686087842834	0.6285331391215717	70	26	0.37142857142857144	Present	NA	NA
GB301	Proto-Polynesian	0.3714125639670596	0.6285874360329404	70	26	0.37142857142857144	Present	NA	NA
GB302	Proto-Central Pacific	0.9811689891394554	0.01883101086054461	106	4	0.03773584905660377	Absent	NA	NA
GB302	Proto-Eastern Polynesian	0.8435985989711	0.15640140102889996	106	4	0.03773584905660377	Absent	NA	NA
GB302	Proto-Oceanic	0.9899824239708631	0.010017576029136879	106	4	0.03773584905660377	Absent	NA	NA
GB302	Proto-Polynesian	0.9654278178278903	0.03457218217210962	106	4	0.03773584905660377	Absent	NA	NA
GB303	Proto-Central Pacific	0.9818743750001373	0.018125624999862703	80	1	0.0125	Absent	NA	NA
GB303	Proto-Eastern Polynesian	0.981521304877005	0.018478695122995083	80	1	0.0125	Absent	NA	NA
GB303	Proto-Oceanic	0.9818991292385264	0.018100870761473625	80	1	0.0125	Absent	NA	NA
GB303	Proto-Polynesian	0.9815842539074418	0.01841574609255829	80	1	0.0125	Absent	NA	NA
GB304	Proto-Central Pacific	0.7986113474550547	0.20138865254494528	90	20	0.2222222222222222	Absent	NA	NA
GB304	Proto-Eastern Polynesian	0.0013592379679980727	0.9986407620320019	90	20	0.2222222222222222	Present	NA	NA
GB304	Proto-Oceanic	0.9986594663489691	0.0013405336510308953	90	20	0.2222222222222222	Absent	NA	NA
GB304	Proto-Polynesian	0.7892785229732401	0.21072147702675986	90	20	0.2222222222222222	Absent	NA	NA
GB305	Proto-Central Pacific	0.7813747210936329	0.2186252789063671	97	38	0.3917525773195876	Absent	NA	NA
GB305	Proto-Eastern Polynesian	0.9754419630993338	0.02455803690066622	97	38	0.3917525773195876	Absent	NA	NA
GB305	Proto-Oceanic	0.5811132077750931	0.4188867922249069	97	38	0.3917525773195876	Half	NA	NA
GB305	Proto-Polynesian	0.982807291999298	0.017192708000702033	97	38	0.3917525773195876	Absent	NA	NA
GB306	Proto-Central Pacific	0.994250445057995	0.0057495549420050526	95	18	0.18947368421052632	Absent	NA	NA
GB306	Proto-Eastern Polynesian	0.9961289904831723	0.003871009516827688	95	18	0.18947368421052632	Absent	NA	NA
GB306	Proto-Oceanic	0.9902820200005347	0.009717979999465366	95	18	0.18947368421052632	Absent	NA	NA
GB306	Proto-Polynesian	0.995948005185148	0.0040519948148519235	95	18	0.18947368421052632	Absent	NA	NA
GB309	Proto-Central Pacific	0.8116569433720334	0.1883430566279666	122	23	0.1885245901639344	Absent	NA	NA
GB309	Proto-Eastern Polynesian	0.8120039138816738	0.18799608611832622	122	23	0.1885245901639344	Absent	NA	NA
GB309	Proto-Oceanic	0.8116455875021504	0.18835441249784962	122	23	0.1885245901639344	Absent	NA	NA
GB309	Proto-Polynesian	0.8117569445902314	0.18824305540976854	122	23	0.1885245901639344	Absent	NA	NA
GB312	Proto-Central Pacific	0.7199802323701741	0.2800197676298259	117	35	0.29914529914529914	Absent	NA	NA
GB312	Proto-Eastern Polynesian	0.9998427642908458	1.572357091541686e-4	117	35	0.29914529914529914	Absent	NA	NA
GB312	Proto-Oceanic	0.5736475125404423	0.4263524874595576	117	35	0.29914529914529914	Half	1	Half
GB312	Proto-Polynesian	0.9839800636974051	0.01601993630259489	117	35	0.29914529914529914	Absent	NA	NA
GB313	Proto-Central Pacific	0.5695542843355546	0.4304457156644455	117	51	0.4358974358974359	Half	NA	NA
GB313	Proto-Eastern Polynesian	0.568068761129701	0.431931238870299	117	51	0.4358974358974359	Half	NA	NA
GB313	Proto-Oceanic	0.5640607861569006	0.4359392138430994	117	51	0.4358974358974359	Half	NA	NA
GB313	Proto-Polynesian	0.5726656495463857	0.42733435045361434	117	51	0.4358974358974359	Half	NA	NA
GB314	Proto-Central Pacific	0.9980308923202997	0.001969107679700218	113	1	0.008849557522123894	Absent	NA	NA
GB314	Proto-Eastern Polynesian	0.9995522436651263	4.4775633487366233e-4	113	1	0.008849557522123894	Absent	NA	NA
GB314	Proto-Oceanic	0.9984082133739856	0.0015917866260144711	113	1	0.008849557522123894	Absent	NA	NA
GB314	Proto-Polynesian	0.9993272420033448	6.727579966552724e-4	113	1	0.008849557522123894	Absent	NA	NA
GB315	Proto-Central Pacific	NA	NA	112	0	0	NA	NA	NA
GB315	Proto-Eastern Polynesian	NA	NA	112	0	0	NA	NA	NA
GB315	Proto-Oceanic	NA	NA	112	0	0	NA	NA	NA
GB315	Proto-Polynesian	NA	NA	112	0	0	NA	NA	NA
GB316	Proto-Central Pacific	0.7047190358227056	0.29528096417729444	118	27	0.2288135593220339	Absent	NA	NA
GB316	Proto-Eastern Polynesian	0.28440049103241105	0.715599508967589	118	27	0.2288135593220339	Present	NA	NA
GB316	Proto-Oceanic	0.8343653321287119	0.16563466787128817	118	27	0.2288135593220339	Absent	NA	NA
GB316	Proto-Polynesian	0.0924935841824158	0.9075064158175842	118	27	0.2288135593220339	Present	NA	NA
GB317	Proto-Central Pacific	0.8167456287298358	0.18325437127016422	116	21	0.1810344827586207	Absent	NA	NA
GB317	Proto-Eastern Polynesian	0.8152309288114213	0.1847690711885787	116	21	0.1810344827586207	Absent	NA	NA
GB317	Proto-Oceanic	0.8167567118344431	0.18324328816555688	116	21	0.1810344827586207	Absent	NA	NA
GB317	Proto-Polynesian	0.8162326455134428	0.18376735448655723	116	21	0.1810344827586207	Absent	NA	NA
GB318	Proto-Central Pacific	0.7836547889872877	0.21634521101271234	118	56	0.4745762711864407	Absent	NA	NA
GB318	Proto-Eastern Polynesian	3.3163925434087556e-4	0.9996683607456591	118	56	0.4745762711864407	Present	NA	NA
GB318	Proto-Oceanic	0.9292952385238893	0.07070476147611073	118	56	0.4745762711864407	Absent	NA	NA
GB318	Proto-Polynesian	0.03041755137232111	0.969582448627679	118	56	0.4745762711864407	Present	1	True Positive
GB319	Proto-Central Pacific	0.9819410904376157	0.018058909562384366	122	4	0.03278688524590164	Absent	NA	NA
GB319	Proto-Eastern Polynesian	0.9983663127912653	0.0016336872087347142	122	4	0.03278688524590164	Absent	NA	NA
GB319	Proto-Oceanic	0.9811644316683119	0.01883556833168808	122	4	0.03278688524590164	Absent	NA	NA
GB319	Proto-Polynesian	0.9966941259254901	0.003305874074509892	122	4	0.03278688524590164	Absent	NA	NA
GB320	Proto-Central Pacific	0.9951350584021291	0.004864941597870868	119	11	0.09243697478991597	Absent	NA	NA
GB320	Proto-Eastern Polynesian	0.982178843810315	0.017821156189685064	119	11	0.09243697478991597	Absent	NA	NA
GB320	Proto-Oceanic	0.9963474410871395	0.0036525589128605434	119	11	0.09243697478991597	Absent	NA	NA
GB320	Proto-Polynesian	0.99646372417218	0.003536275827820049	119	11	0.09243697478991597	Absent	NA	NA
GB321	Proto-Central Pacific	0.9812999873974966	0.01870001260250344	116	2	0.017241379310344827	Absent	NA	NA
GB321	Proto-Eastern Polynesian	0.9796729201271364	0.020327079872863592	116	2	0.017241379310344827	Absent	NA	NA
GB321	Proto-Oceanic	0.9814803257521361	0.018519674247863955	116	2	0.017241379310344827	Absent	NA	NA
GB321	Proto-Polynesian	0.9788846975135618	0.0211153024864382	116	2	0.017241379310344827	Absent	NA	NA
GB322	Proto-Central Pacific	NA	NA	55	5	0.09090909090909091	Not enough languages	NA	NA
GB322	Proto-Eastern Polynesian	NA	NA	55	5	0.09090909090909091	Not enough languages	NA	NA
GB322	Proto-Oceanic	NA	NA	55	5	0.09090909090909091	Not enough languages	NA	NA
GB322	Proto-Polynesian	NA	NA	55	5	0.09090909090909091	Not enough languages	NA	NA
GB323	Proto-Central Pacific	NA	NA	53	1	0.018867924528301886	Not enough languages	NA	NA
GB323	Proto-Eastern Polynesian	NA	NA	53	1	0.018867924528301886	Not enough languages	NA	NA
GB323	Proto-Oceanic	NA	NA	53	1	0.018867924528301886	Not enough languages	NA	NA
GB323	Proto-Polynesian	NA	NA	53	1	0.018867924528301886	Not enough languages	NA	NA
GB324	Proto-Central Pacific	0.6421992321127453	0.3578007678872546	109	39	0.3577981651376147	Absent	NA	NA
GB324	Proto-Eastern Polynesian	0.6421992321127453	0.3578007678872547	109	39	0.3577981651376147	Absent	NA	NA
GB324	Proto-Oceanic	0.6421992321127454	0.3578007678872546	109	39	0.3577981651376147	Absent	NA	NA
GB324	Proto-Polynesian	0.6421992321127454	0.3578007678872546	109	39	0.3577981651376147	Absent	NA	NA
GB325	Proto-Central Pacific	0.9558344744273737	0.044165525572626284	92	4	0.043478260869565216	Absent	NA	NA
GB325	Proto-Eastern Polynesian	0.9558344962177823	0.0441655037822177	92	4	0.043478260869565216	Absent	NA	NA
GB325	Proto-Oceanic	0.9558344744272042	0.044165525572795836	92	4	0.043478260869565216	Absent	NA	NA
GB325	Proto-Polynesian	0.9558344743935446	0.044165525606455314	92	4	0.043478260869565216	Absent	NA	NA
GB326	Proto-Central Pacific	0.14974589373516556	0.8502541062648344	105	16	0.1523809523809524	Present	NA	NA
GB326	Proto-Eastern Polynesian	0.14398947170595286	0.8560105282940471	105	16	0.1523809523809524	Present	NA	NA
GB326	Proto-Oceanic	0.1510347058565421	0.8489652941434579	105	16	0.1523809523809524	Present	NA	NA
GB326	Proto-Polynesian	0.14624768987439288	0.85375231012560715	105	16	0.1523809523809524	Present	NA	NA
GB327	Proto-Central Pacific	0.012885139054397388	0.9871148609456026	113	1	0.008849557522123894	Present	NA	NA
GB327	Proto-Eastern Polynesian	0.012046778485827992	0.987953221514172	113	1	0.008849557522123894	Present	NA	NA
GB327	Proto-Oceanic	0.012903177639160587	0.9870968223608394	113	1	0.008849557522123894	Present	NA	NA
GB327	Proto-Polynesian	0.012460920397501886	0.9875390796024981	113	1	0.008849557522123894	Present	1	True Positive
GB328	Proto-Central Pacific	0.998161662364898	0.0018383376351020443	108	3	0.027777777777777776	Absent	NA	NA
GB328	Proto-Eastern Polynesian	0.9977273902666053	0.0022726097333947057	108	3	0.027777777777777776	Absent	NA	NA
GB328	Proto-Oceanic	0.9984409718690737	0.0015590281309263842	108	3	0.027777777777777776	Absent	NA	NA
GB328	Proto-Polynesian	0.9990609931544712	9.390068455288399e-4	108	3	0.027777777777777776	Absent	0	True Negative
GB329	Proto-Central Pacific	0.9415323369308095	0.058467663069190476	103	6	0.05825242718446602	Absent	NA	NA
GB329	Proto-Eastern Polynesian	0.9415173876211688	0.0584826123788312	103	6	0.05825242718446602	Absent	NA	NA
GB329	Proto-Oceanic	0.9415323347896565	0.05846766521034353	103	6	0.05825242718446602	Absent	NA	NA
GB329	Proto-Polynesian	0.9415316148598556	0.05846838514014435	103	6	0.05825242718446602	Absent	NA	NA
GB330	Proto-Central Pacific	0.9289680338536058	0.0710319661463942	98	7	0.07142857142857142	Absent	NA	NA
GB330	Proto-Eastern Polynesian	0.9294472809599624	0.0705527190400376	98	7	0.07142857142857142	Absent	NA	NA
GB330	Proto-Oceanic	0.9289893967094478	0.07101060329055221	98	7	0.07142857142857142	Absent	NA	NA
GB330	Proto-Polynesian	0.9288294314353589	0.07117056856464114	98	7	0.07142857142857142	Absent	NA	NA
GB331	Proto-Central Pacific	0.8705886519253514	0.12941134807464863	99	12	0.12121212121212122	Absent	NA	NA
GB331	Proto-Eastern Polynesian	0.6617615705329001	0.33823842946709987	99	12	0.12121212121212122	Absent	NA	NA
GB331	Proto-Oceanic	0.8771124293924691	0.12288757060753092	99	12	0.12121212121212122	Absent	NA	NA
GB331	Proto-Polynesian	0.7674253152059853	0.23257468479401466	99	12	0.12121212121212122	Absent	NA	NA
GB333	Proto-Central Pacific	0.0027196756559776424	0.9972803243440224	120	21	0.175	Present	NA	NA
GB333	Proto-Eastern Polynesian	1.7452754854881054e-5	0.9999825472451451	120	21	0.175	Present	NA	NA
GB333	Proto-Oceanic	0.010130432653869089	0.989869567346131	120	21	0.175	Present	1	True Positive
GB333	Proto-Polynesian	9.624096009522599e-4	0.9990375903990477	120	21	0.175	Present	NA	NA
GB334	Proto-Central Pacific	0.9892307076381296	0.010769292361870441	115	40	0.34782608695652173	Absent	NA	NA
GB334	Proto-Eastern Polynesian	0.99997204777011806	2.7952229881939486e-5	115	40	0.34782608695652173	Absent	NA	NA
GB334	Proto-Oceanic	0.8309206657189498	0.16907933428105015	115	40	0.34782608695652173	Absent	NA	NA
GB334	Proto-Polynesian	0.9992117269274705	7.882730725294689e-4	115	40	0.34782608695652173	Absent	NA	NA
GB335	Proto-Central Pacific	0.9995971236702205	4.028763297794859e-4	117	14	0.11965811965811966	Absent	NA	NA
GB335	Proto-Eastern Polynesian	0.9999328423399246	6.715766007531089e-5	117	14	0.11965811965811966	Absent	NA	NA
GB335	Proto-Oceanic	0.9997225644729835	2.7743552701654e-4	117	14	0.11965811965811966	Absent	NA	NA
GB335	Proto-Polynesian	0.9994703247380896	5.296752619103861e-4	117	14	0.11965811965811966	Absent	NA	NA
GB336	Proto-Central Pacific	0.9878164709336763	0.012183529066323728	109	1	0.009174311926605505	Absent	NA	NA
GB336	Proto-Eastern Polynesian	0.997307454404485	0.0026925455955150736	109	1	0.009174311926605505	Absent	NA	NA
GB336	Proto-Oceanic	0.9873311334035262	0.012668866596473866	109	1	0.009174311926605505	Absent	NA	NA
GB336	Proto-Polynesian	0.9957367503296777	0.004263249670322328	109	1	0.009174311926605505	Absent	NA	NA
GB400	Proto-Central Pacific	0.9505748251058946	0.04942517489410539	102	5	0.049019607843137254	Absent	NA	NA
GB400	Proto-Eastern Polynesian	0.9528762456392583	0.04712375436074174	102	5	0.049019607843137254	Absent	NA	NA
GB400	Proto-Oceanic	0.9504216074732845	0.04957839252671546	102	5	0.049019607843137254	Absent	NA	NA
GB400	Proto-Polynesian	0.9521667148567321	0.047833285143267866	102	5	0.049019607843137254	Absent	NA	NA
GB401	Proto-Central Pacific	NA	NA	65	24	0.36923076923076925	Not enough languages	NA	NA
GB401	Proto-Eastern Polynesian	NA	NA	65	24	0.36923076923076925	Not enough languages	NA	NA
GB401	Proto-Oceanic	NA	NA	65	24	0.36923076923076925	Not enough languages	NA	NA
GB401	Proto-Polynesian	NA	NA	65	24	0.36923076923076925	Not enough languages	NA	NA
GB402	Proto-Central Pacific	0.9836526354204119	0.016347364579588103	82	1	0.012195121951219513	Absent	NA	NA
GB402	Proto-Eastern Polynesian	0.9961264992756055	0.0038735007243945628	82	1	0.012195121951219513	Absent	NA	NA
GB402	Proto-Oceanic	0.9829089404501293	0.01709105954987066	82	1	0.012195121951219513	Absent	NA	NA
GB402	Proto-Polynesian	0.9940326688258202	0.005967331174179786	82	1	0.012195121951219513	Absent	NA	NA
GB403	Proto-Central Pacific	0.7683109655412756	0.23168903445872432	86	13	0.1511627906976744	Absent	NA	NA
GB403	Proto-Eastern Polynesian	0.13653089420295206	0.8634691057970479	86	13	0.1511627906976744	Present	NA	NA
GB403	Proto-Oceanic	0.9627333080509365	0.037266691949063464	86	13	0.1511627906976744	Absent	NA	NA
GB403	Proto-Polynesian	0.014274885421569194	0.9857251145784308	86	13	0.1511627906976744	Present	NA	NA
GB408	Proto-Central Pacific	0.5841214182497108	0.41587858175028924	117	45	0.38461538461538464	Half	NA	NA
GB408	Proto-Eastern Polynesian	0.12237884030377755	0.8776211596962225	117	45	0.38461538461538464	Present	1	True Positive
GB408	Proto-Oceanic	0.6509686124244481	0.34903138757555185	117	45	0.38461538461538464	Absent	1	False Negative
GB408	Proto-Polynesian	0.44329967710189555	0.5567003228981044	117	45	0.38461538461538464	Half	1	Half
GB408	Proto-Polynesian	0.44329967710189555	0.5567003228981044	117	45	0.38461538461538464	Half	0	Half
GB409	Proto-Central Pacific	0.8380688601665589	0.16193113983344115	115	27	0.23478260869565218	Absent	1	False Negative
GB409	Proto-Central Pacific	0.8380688601665589	0.16193113983344115	115	27	0.23478260869565218	Absent	0	True Negative
GB409	Proto-Eastern Polynesian	0.006447781005857572	0.9935522189941425	115	27	0.23478260869565218	Present	0	False Positive
